,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2275,0.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
2276,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
2277,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
2278,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
2279,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,4.0,1.0,2.0,4.0,1.0,0.0,6.0,3.0
2280,1.0,0.0,0.0,3.0,6.0,5.0,6.0,2.0,5.0,1.0,2.0,5.0,1.0,3.0,6.0,4.0
2281,1.0,1.0,0.0,4.0,3.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,2.0,3.0,6.0,3.0
2282,1.0,3.0,0.0,4.0,1.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,3.0,3.0,5.0,1.0
2283,1.0,5.0,0.0,4.0,5.0,3.0,6.0,2.0,6.0,2.0,0.0,5.0,5.0,3.0,5.0,0.0
2284,2.0,4.0,5.0,6.0,2.0,1.0,6.0,1.0,6.0,2.0,0.0,3.0,6.0,3.0,1.0,0.0
2285,4.0,4.0,4.0,6.0,2.0,1.0,6.0,1.0,5.0,2.0,6.0,3.0,4.0,3.0,1.0,0.0
2286,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,2.0
2287,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0
2288,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,3.0,4.0,4.0,0.0,5.0,3.0,1.0,1.0
2289,4.0,4.0,4.0,6.0,0.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,5.0,3.0,1.0,2.0
2290,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,5.0,0.0,1.0,5.0,3.0,1.0,2.0
2291,4.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,0.0,1.0,4.0,3.0,1.0,2.0
2292,4.0,3.0,0.0,6.0,2.0,5.0,2.0,6.0,3.0,5.0,0.0,2.0,4.0,3.0,1.0,5.0
2293,4.0,2.0,6.0,5.0,3.0,5.0,2.0,6.0,5.0,5.0,0.0,1.0,3.0,3.0,1.0,6.0
2294,4.0,2.0,0.0,1.0,3.0,3.0,2.0,6.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,6.0
2295,4.0,2.0,6.0,1.0,2.0,3.0,2.0,6.0,4.0,4.0,6.0,0.0,2.0,3.0,1.0,6.0
2296,4.0,2.0,6.0,0.0,2.0,3.0,2.0,6.0,4.0,4.0,6.0,1.0,2.0,0.0,1.0,6.0
2297,3.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,5.0,4.0,6.0,1.0,3.0,0.0,1.0,5.0
2298,3.0,2.0,6.0,1.0,3.0,5.0,2.0,6.0,5.0,4.0,6.0,3.0,2.0,0.0,1.0,6.0
2299,3.0,2.0,0.0,2.0,3.0,5.0,2.0,6.0,6.0,3.0,0.0,1.0,2.0,0.0,1.0,6.0
