,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2025,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
2026,0.0,0.0,5.0,1.0,6.0,0.0,0.0,6.0,3.0,0.0,4.0,6.0,0.0,0.0,5.0,4.0
2027,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
2028,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0
2029,1.0,0.0,0.0,3.0,5.0,0.0,5.0,2.0,4.0,1.0,1.0,4.0,1.0,0.0,6.0,4.0
2030,1.0,0.0,0.0,6.0,4.0,5.0,6.0,2.0,5.0,1.0,0.0,3.0,1.0,0.0,6.0,3.0
2031,1.0,1.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0,0.0,6.0,3.0
2032,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,6.0,1.0,4.0,0.0,5.0,2.0
2033,1.0,5.0,0.0,5.0,4.0,3.0,6.0,1.0,6.0,2.0,3.0,5.0,5.0,0.0,5.0,0.0
2034,2.0,4.0,0.0,4.0,2.0,1.0,6.0,1.0,6.0,2.0,5.0,3.0,6.0,0.0,1.0,1.0
2035,4.0,4.0,5.0,4.0,2.0,1.0,6.0,1.0,6.0,2.0,5.0,3.0,4.0,0.0,1.0,2.0
2036,4.0,4.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,3.0,4.0,0.0,1.0,3.0
2037,4.0,4.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,3.0,2.0,3.0,5.0,0.0,1.0,2.0
2038,4.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,3.0,5.0,0.0,1.0,1.0
2039,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0
2040,4.0,4.0,0.0,4.0,1.0,1.0,4.0,0.0,4.0,5.0,4.0,1.0,5.0,0.0,1.0,4.0
2041,4.0,4.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0,5.0,2.0,2.0,5.0,0.0,1.0,4.0
2042,4.0,3.0,0.0,3.0,2.0,5.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,0.0,1.0,5.0
2043,4.0,2.0,0.0,1.0,3.0,5.0,2.0,1.0,3.0,5.0,3.0,2.0,4.0,0.0,1.0,5.0
2044,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,1.0,3.0,0.0,1.0,5.0
2045,4.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,6.0,1.0,0.0,3.0,0.0,1.0,5.0
2046,4.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,5.0,2.0,3.0,0.0,1.0,5.0
2047,3.0,2.0,0.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,4.0,3.0,4.0,0.0,1.0,3.0
2048,3.0,2.0,0.0,2.0,4.0,5.0,2.0,1.0,3.0,6.0,1.0,3.0,3.0,0.0,1.0,4.0
2049,3.0,2.0,0.0,4.0,3.0,5.0,2.0,2.0,3.0,6.0,3.0,1.0,3.0,0.0,1.0,4.0
