,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
525,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
526,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0
527,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
528,0.0,0.0,4.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,6.0,5.0
529,1.0,0.0,0.0,5.0,5.0,0.0,5.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,6.0,4.0
530,1.0,0.0,0.0,6.0,5.0,5.0,6.0,2.0,3.0,1.0,3.0,4.0,1.0,3.0,6.0,4.0
531,1.0,1.0,0.0,6.0,0.0,6.0,6.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,6.0,4.0
532,1.0,3.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,4.0,3.0,3.0,5.0,2.0
533,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,5.0,2.0,4.0,6.0,4.0,3.0,5.0,0.0
534,2.0,4.0,0.0,4.0,3.0,1.0,6.0,1.0,5.0,2.0,4.0,4.0,5.0,3.0,1.0,1.0
535,4.0,4.0,0.0,4.0,1.0,1.0,6.0,1.0,5.0,3.0,6.0,3.0,3.0,3.0,1.0,3.0
536,4.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,4.0
537,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,3.0,1.0,3.0
538,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,4.0,5.0,2.0,4.0,3.0,1.0,2.0
539,4.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,5.0,4.0,3.0,4.0,3.0,1.0,2.0
540,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,5.0,5.0,1.0,4.0,3.0,1.0,3.0
541,4.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0
542,4.0,3.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,6.0,3.0,0.0,4.0,3.0,1.0,5.0
543,4.0,2.0,0.0,2.0,2.0,5.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,3.0,1.0,5.0
544,4.0,2.0,0.0,4.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,1.0,3.0,3.0,1.0,5.0
545,4.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,6.0,1.0,1.0,3.0,3.0,1.0,5.0
546,4.0,2.0,0.0,5.0,2.0,3.0,2.0,2.0,0.0,6.0,4.0,1.0,3.0,0.0,1.0,4.0
547,3.0,2.0,4.0,3.0,1.0,5.0,2.0,2.0,0.0,6.0,5.0,0.0,4.0,0.0,1.0,2.0
548,3.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,0.0,6.0,1.0,1.0,3.0,0.0,1.0,3.0
549,3.0,2.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,6.0,4.0,0.0,3.0,0.0,1.0,3.0
