,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.19220779220779224,0.07094594594594593,0.009519174397983261,0.10865569312169313,0.036598669106577934,0.0,0.0,0.01501893067032257,0.8419249051180957,2.732572386664087e-05,0.8116395168266474,0.2231139646870017,0.012808045255151581,0.19841269841269837,0.32234432234432236,0.7323596717536112
1,0.3999999999999999,0.17471042471042472,0.003796314616951736,0.18378481375661376,0.1208195445625728,0.0,0.10476190476190471,0.0029328206532791374,0.7648540845278013,2.6710794203539417e-05,0.8035188832956398,0.24884073479579358,0.04329956025214666,0.0,0.652014652014652,0.6636640576034517
2,0.5463203463203463,0.6911196911196911,0.0009487901039147577,0.6789057142857143,0.26272120481633426,0.0,0.20476190476190467,0.00018121390826278443,0.6327345640345383,0.00030111271012564435,0.777206293621264,0.27211521312645165,0.08374794863463926,0.0,1.0,0.5919852687529455
3,0.6363636363636364,0.22844272844272845,0.009514301103636283,0.1838474708994709,0.1192801317615326,0.0,0.4857142857142859,2.3515349587713057e-05,0.7531289534126779,0.017412083812050647,0.8083478375664851,0.2379168896022863,0.11949365215094941,0.0,1.0,0.6549477458568367
4,0.6580086580086579,0.3027670527670528,0.0,0.22120518518518517,0.1877147077524091,0.0,0.6952380952380952,2.121900176184663e-05,0.7458500681675817,0.05177194499390007,0.8061939155176187,0.23912074192973334,0.14484612035341352,0.15873015873015875,1.0,0.6391646139120888
5,0.7272727272727273,0.3696911196911197,0.0,0.2816013756613756,0.33853392415622985,0.047619047619047616,1.0,2.062850405873377e-05,0.7665413857056881,0.09407693431406224,0.8054539390717989,0.2747458533975425,0.16243975157042545,0.6666666666666666,1.0,0.6301665039038777
6,0.7272727272727273,0.43629343629343625,0.0,0.37150285714285713,0.11687357604554001,1.0,1.0,1.7342678061259736e-05,0.8443353353722196,0.13844432336680076,0.8066524924699581,0.24745853397539128,0.18940178443653832,0.6666666666666666,0.9743589743589742,0.6489668206839924
7,0.7272727272727273,0.5064350064350065,0.0,0.41453460317460317,0.006237785177757108,1.0,1.0,1.474769389176641e-05,0.8850301534077651,0.18007338358055547,0.8062234450940952,0.21424112716247934,0.21449986897281267,0.6666666666666666,0.8278388278388276,0.6324014556337788
8,0.7272727272727273,0.5688545688545689,0.0,0.5011641269841269,0.002791125440043283,0.9428571428571431,1.0,1.3742042511066261e-05,0.9309987471903902,0.22069157707579065,0.8053306096641618,0.21165507401462777,0.23892245809368712,0.6666666666666666,0.6666666666666667,0.6185714771573357
9,0.7272727272727273,0.6782496782496782,0.0,0.5986677248677248,0.06739368385799162,0.19999999999999996,1.0,1.615052871772881e-05,0.866732377758945,0.26453872707914655,0.8065534815370666,0.2308721241305539,0.26675226095817284,0.6666666666666666,0.3223443223443223,0.555817919454283
