,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2300,0.0,0.0,6.0,1.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
2301,0.0,0.0,6.0,3.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,6.0
2302,0.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
2303,0.0,0.0,5.0,2.0,6.0,0.0,1.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,6.0
2304,0.0,0.0,0.0,4.0,6.0,0.0,3.0,2.0,4.0,0.0,1.0,6.0,1.0,0.0,6.0,5.0
2305,1.0,0.0,0.0,4.0,6.0,0.0,6.0,2.0,5.0,1.0,1.0,6.0,1.0,3.0,6.0,4.0
2306,1.0,0.0,0.0,5.0,5.0,6.0,6.0,2.0,6.0,1.0,1.0,5.0,1.0,3.0,6.0,5.0
2307,1.0,1.0,0.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,4.0,3.0,3.0,3.0,5.0,3.0
2308,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,6.0,4.0,3.0,5.0,1.0
2309,1.0,6.0,0.0,6.0,0.0,1.0,6.0,2.0,6.0,2.0,1.0,6.0,6.0,3.0,5.0,0.0
2310,2.0,4.0,0.0,6.0,4.0,1.0,6.0,1.0,6.0,2.0,2.0,6.0,6.0,3.0,1.0,0.0
2311,4.0,4.0,5.0,6.0,2.0,1.0,6.0,1.0,6.0,3.0,6.0,5.0,4.0,3.0,1.0,2.0
2312,4.0,4.0,0.0,6.0,2.0,1.0,4.0,1.0,5.0,3.0,0.0,3.0,4.0,3.0,1.0,1.0
2313,4.0,4.0,4.0,5.0,1.0,1.0,4.0,1.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,1.0
2314,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,4.0,4.0,2.0,3.0,5.0,3.0,1.0,0.0
2315,4.0,4.0,4.0,2.0,0.0,1.0,4.0,1.0,3.0,5.0,4.0,2.0,5.0,3.0,1.0,1.0
2316,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,5.0,1.0,1.0,5.0,3.0,1.0,1.0
2317,4.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,4.0,5.0,6.0,1.0,5.0,3.0,1.0,2.0
2318,4.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,6.0,0.0,1.0,4.0,3.0,1.0,3.0
2319,4.0,2.0,0.0,6.0,1.0,6.0,2.0,1.0,4.0,6.0,0.0,0.0,4.0,3.0,1.0,5.0
2320,4.0,2.0,5.0,6.0,2.0,4.0,2.0,1.0,4.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0
2321,4.0,2.0,0.0,6.0,3.0,3.0,2.0,1.0,4.0,6.0,6.0,2.0,3.0,3.0,1.0,5.0
2322,4.0,2.0,5.0,6.0,2.0,3.0,2.0,2.0,4.0,6.0,0.0,1.0,3.0,3.0,1.0,5.0
2323,4.0,2.0,5.0,6.0,3.0,3.0,2.0,2.0,4.0,6.0,0.0,1.0,3.0,0.0,1.0,5.0
2324,3.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,4.0,6.0,5.0,2.0,4.0,0.0,1.0,4.0
