,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
975,0.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
976,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
977,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
978,0.0,0.0,0.0,5.0,6.0,0.0,2.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,5.0
979,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,3.0,1.0,5.0,6.0,1.0,0.0,6.0,4.0
980,1.0,0.0,0.0,3.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,6.0,3.0
981,1.0,1.0,0.0,3.0,3.0,6.0,6.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,6.0,2.0
982,1.0,3.0,0.0,3.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0
983,1.0,5.0,0.0,4.0,4.0,3.0,6.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,0.0
984,2.0,4.0,0.0,3.0,3.0,1.0,6.0,2.0,5.0,2.0,3.0,3.0,6.0,3.0,1.0,0.0
985,4.0,4.0,0.0,2.0,2.0,1.0,6.0,1.0,4.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0
986,4.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,3.0,0.0,3.0,4.0,3.0,1.0,1.0
987,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,1.0,1.0
988,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,6.0,6.0,1.0,0.0
989,4.0,4.0,4.0,4.0,0.0,1.0,4.0,1.0,0.0,4.0,4.0,1.0,5.0,6.0,1.0,1.0
990,4.0,1.0,0.0,4.0,1.0,1.0,4.0,0.0,1.0,5.0,5.0,0.0,5.0,6.0,1.0,2.0
991,4.0,1.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,5.0,3.0,2.0,5.0,3.0,1.0,2.0
992,4.0,0.0,5.0,3.0,2.0,5.0,2.0,6.0,1.0,5.0,6.0,0.0,4.0,6.0,1.0,5.0
993,4.0,0.0,6.0,0.0,1.0,5.0,2.0,6.0,3.0,5.0,6.0,0.0,4.0,6.0,1.0,6.0
994,4.0,0.0,0.0,0.0,3.0,3.0,2.0,6.0,2.0,5.0,3.0,2.0,3.0,6.0,1.0,5.0
995,4.0,0.0,6.0,0.0,2.0,3.0,2.0,6.0,2.0,4.0,6.0,2.0,2.0,6.0,1.0,5.0
996,4.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0,3.0,4.0,5.0,2.0,2.0,6.0,1.0,6.0
997,3.0,1.0,6.0,0.0,3.0,5.0,2.0,6.0,3.0,4.0,6.0,3.0,3.0,6.0,1.0,5.0
998,3.0,1.0,6.0,0.0,3.0,5.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,6.0,1.0,6.0
999,3.0,1.0,0.0,0.0,2.0,5.0,2.0,6.0,5.0,3.0,2.0,1.0,2.0,6.0,1.0,6.0
