,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
400,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,3.0,0.0,0.0,4.0,6.0
401,0.0,0.0,5.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0
402,0.0,4.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
403,0.0,0.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
404,0.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,1.0,0.0,5.0,3.0,1.0,0.0,6.0,3.0
405,1.0,0.0,0.0,4.0,5.0,0.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,6.0,2.0
406,1.0,0.0,0.0,5.0,5.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,3.0,6.0,2.0
407,1.0,0.0,0.0,6.0,2.0,6.0,6.0,2.0,4.0,1.0,0.0,3.0,2.0,3.0,6.0,3.0
408,1.0,1.0,0.0,6.0,0.0,6.0,6.0,2.0,5.0,1.0,0.0,3.0,3.0,3.0,5.0,3.0
409,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,6.0,2.0,5.0,3.0,5.0,1.0
410,1.0,6.0,5.0,6.0,6.0,3.0,6.0,2.0,5.0,2.0,0.0,6.0,6.0,3.0,5.0,0.0
411,1.0,4.0,6.0,6.0,5.0,1.0,6.0,5.0,5.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0
412,4.0,4.0,6.0,6.0,5.0,1.0,6.0,5.0,5.0,2.0,0.0,5.0,6.0,3.0,1.0,1.0
413,4.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0
414,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,3.0,1.0,2.0
415,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,1.0,6.0,3.0,1.0,2.0
416,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,2.0,4.0,5.0,1.0,6.0,3.0,1.0,1.0
417,4.0,4.0,6.0,4.0,1.0,1.0,4.0,0.0,2.0,4.0,2.0,1.0,6.0,3.0,1.0,2.0
418,4.0,4.0,0.0,5.0,1.0,1.0,4.0,0.0,2.0,4.0,4.0,0.0,5.0,3.0,1.0,3.0
419,4.0,4.0,5.0,6.0,2.0,1.0,4.0,0.0,3.0,5.0,0.0,0.0,5.0,3.0,1.0,4.0
420,4.0,4.0,6.0,5.0,2.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,5.0,3.0,1.0,3.0
421,4.0,3.0,5.0,5.0,1.0,3.0,2.0,1.0,0.0,5.0,3.0,1.0,4.0,3.0,1.0,4.0
422,4.0,2.0,0.0,5.0,2.0,6.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,5.0
423,4.0,2.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,1.0,3.0,3.0,1.0,4.0
424,4.0,2.0,0.0,5.0,1.0,3.0,2.0,1.0,1.0,6.0,4.0,1.0,3.0,3.0,1.0,3.0
