,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1925,0.0,0.0,6.0,2.0,5.0,0.0,0.0,6.0,5.0,0.0,6.0,6.0,0.0,0.0,5.0,6.0
1926,0.0,0.0,5.0,3.0,6.0,0.0,0.0,4.0,4.0,0.0,3.0,6.0,0.0,0.0,5.0,5.0
1927,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
1928,0.0,0.0,0.0,3.0,6.0,0.0,2.0,2.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
1929,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,4.0,1.0,3.0,6.0,1.0,0.0,6.0,3.0
1930,1.0,0.0,0.0,2.0,5.0,5.0,6.0,2.0,5.0,1.0,4.0,4.0,1.0,0.0,6.0,4.0
1931,1.0,1.0,0.0,2.0,3.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,2.0,0.0,6.0,3.0
1932,1.0,3.0,0.0,4.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,3.0,0.0,5.0,2.0
1933,1.0,5.0,0.0,4.0,5.0,3.0,6.0,2.0,6.0,1.0,5.0,6.0,5.0,0.0,5.0,0.0
1934,2.0,4.0,0.0,2.0,5.0,1.0,6.0,1.0,6.0,2.0,1.0,5.0,5.0,0.0,1.0,0.0
1935,4.0,4.0,0.0,2.0,5.0,1.0,6.0,1.0,6.0,2.0,5.0,4.0,4.0,0.0,1.0,1.0
1936,4.0,4.0,0.0,1.0,5.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,3.0,0.0,1.0,2.0
1937,4.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,2.0,4.0,0.0,1.0,1.0
1938,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,4.0,1.0,5.0,0.0,1.0,1.0
1939,4.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,4.0,4.0,1.0,4.0,0.0,1.0,3.0
1940,4.0,4.0,0.0,1.0,2.0,1.0,4.0,0.0,3.0,4.0,3.0,2.0,4.0,0.0,1.0,2.0
1941,4.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,1.0,3.0
1942,4.0,3.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,5.0,3.0,2.0,3.0,0.0,1.0,4.0
1943,4.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,3.0,5.0,3.0,0.0,3.0,0.0,1.0,5.0
1944,4.0,2.0,0.0,2.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,3.0,2.0,0.0,1.0,5.0
1945,4.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,0.0,1.0,5.0
1946,4.0,2.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,6.0,5.0,2.0,2.0,0.0,1.0,5.0
1947,3.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,1.0,3.0,0.0,1.0,4.0
1948,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,3.0,2.0,2.0,0.0,1.0,5.0
1949,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,3.0,6.0,4.0,1.0,3.0,0.0,1.0,4.0
