,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
850,0.0,0.0,6.0,1.0,2.0,0.0,0.0,6.0,6.0,0.0,6.0,4.0,0.0,0.0,4.0,6.0
851,0.0,0.0,5.0,1.0,6.0,0.0,0.0,6.0,3.0,0.0,5.0,6.0,0.0,0.0,5.0,5.0
852,0.0,6.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
853,0.0,0.0,6.0,5.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0
854,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,1.0,0.0,6.0,3.0
855,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,3.0,1.0,2.0,6.0,1.0,0.0,6.0,3.0
856,1.0,0.0,0.0,5.0,6.0,5.0,6.0,2.0,4.0,1.0,1.0,6.0,2.0,3.0,6.0,3.0
857,1.0,1.0,0.0,5.0,6.0,6.0,6.0,2.0,5.0,1.0,3.0,6.0,3.0,3.0,6.0,3.0
858,1.0,2.0,0.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,0.0,4.0,4.0,3.0,5.0,2.0
859,1.0,5.0,0.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,5.0,6.0,5.0,3.0,5.0,0.0
860,1.0,5.0,0.0,6.0,6.0,1.0,6.0,1.0,6.0,2.0,6.0,6.0,6.0,3.0,4.0,0.0
861,3.0,4.0,0.0,5.0,6.0,1.0,6.0,1.0,5.0,2.0,4.0,6.0,6.0,3.0,1.0,0.0
862,4.0,4.0,0.0,5.0,5.0,1.0,5.0,1.0,5.0,3.0,6.0,6.0,5.0,3.0,1.0,0.0
863,4.0,4.0,0.0,6.0,5.0,1.0,4.0,1.0,3.0,3.0,0.0,5.0,5.0,3.0,1.0,0.0
864,4.0,4.0,0.0,5.0,3.0,1.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,3.0,1.0,0.0
865,4.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,4.0,5.0,0.0,6.0,0.0,1.0,0.0
866,4.0,4.0,4.0,2.0,0.0,1.0,4.0,0.0,2.0,4.0,5.0,0.0,6.0,0.0,1.0,0.0
867,4.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0
868,4.0,6.0,0.0,3.0,1.0,1.0,4.0,0.0,2.0,5.0,2.0,1.0,6.0,0.0,1.0,1.0
869,4.0,6.0,0.0,2.0,1.0,0.0,3.0,1.0,0.0,5.0,4.0,1.0,5.0,0.0,1.0,1.0
870,4.0,6.0,0.0,4.0,0.0,4.0,2.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,1.0,2.0
871,4.0,6.0,4.0,5.0,2.0,6.0,2.0,2.0,2.0,5.0,4.0,1.0,5.0,0.0,1.0,3.0
872,4.0,6.0,0.0,6.0,1.0,3.0,2.0,2.0,1.0,6.0,0.0,0.0,4.0,0.0,1.0,3.0
873,4.0,6.0,0.0,6.0,1.0,3.0,2.0,1.0,1.0,6.0,6.0,0.0,4.0,0.0,1.0,3.0
874,4.0,6.0,5.0,5.0,1.0,3.0,2.0,2.0,1.0,6.0,6.0,0.0,4.0,0.0,1.0,3.0
