,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
125,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,6.0
126,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
127,0.0,4.0,6.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
128,0.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,1.0,0.0,2.0,6.0,1.0,0.0,6.0,2.0
129,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,1.0,1.0,2.0,5.0,1.0,0.0,6.0,1.0
130,1.0,0.0,0.0,4.0,5.0,5.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,6.0,2.0
131,1.0,1.0,0.0,5.0,2.0,6.0,6.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,6.0,2.0
132,1.0,3.0,0.0,6.0,1.0,6.0,6.0,2.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0
133,1.0,5.0,0.0,6.0,5.0,3.0,6.0,2.0,4.0,2.0,5.0,5.0,6.0,3.0,5.0,0.0
134,2.0,4.0,6.0,5.0,5.0,1.0,6.0,6.0,5.0,2.0,0.0,6.0,6.0,3.0,1.0,0.0
135,4.0,4.0,5.0,5.0,3.0,1.0,6.0,1.0,3.0,2.0,6.0,3.0,6.0,3.0,1.0,0.0
136,4.0,4.0,0.0,6.0,1.0,1.0,4.0,1.0,1.0,3.0,0.0,3.0,5.0,3.0,1.0,0.0
137,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,3.0,5.0,1.0,6.0,3.0,1.0,0.0
138,4.0,4.0,0.0,6.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,0.0,6.0,3.0,1.0,0.0
139,4.0,4.0,4.0,6.0,1.0,1.0,4.0,1.0,0.0,4.0,0.0,1.0,6.0,3.0,1.0,1.0
140,4.0,4.0,0.0,6.0,2.0,1.0,4.0,0.0,1.0,4.0,5.0,0.0,6.0,3.0,1.0,1.0
141,4.0,4.0,6.0,2.0,3.0,0.0,3.0,6.0,0.0,5.0,6.0,1.0,6.0,3.0,1.0,2.0
142,4.0,3.0,0.0,0.0,3.0,5.0,2.0,6.0,1.0,4.0,4.0,1.0,5.0,3.0,1.0,5.0
143,4.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,2.0,4.0,6.0,2.0,4.0,3.0,1.0,5.0
144,4.0,2.0,0.0,1.0,3.0,3.0,2.0,6.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,5.0
145,4.0,2.0,6.0,0.0,4.0,3.0,2.0,6.0,2.0,3.0,6.0,3.0,3.0,3.0,1.0,5.0
146,4.0,2.0,6.0,0.0,5.0,3.0,2.0,6.0,2.0,3.0,5.0,4.0,2.0,0.0,1.0,6.0
147,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,3.0,3.0,6.0,3.0,3.0,0.0,1.0,5.0
148,3.0,2.0,6.0,0.0,5.0,5.0,2.0,6.0,3.0,3.0,6.0,4.0,2.0,0.0,1.0,5.0
149,3.0,2.0,0.0,0.0,5.0,5.0,2.0,6.0,4.0,2.0,3.0,3.0,2.0,0.0,1.0,5.0
