,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2050,0.0,0.0,6.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
2051,0.0,0.0,5.0,3.0,5.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
2052,0.0,3.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
2053,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,5.0,3.0,0.0,0.0,6.0,3.0
2054,1.0,0.0,0.0,4.0,5.0,0.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,6.0,2.0
2055,1.0,0.0,0.0,5.0,4.0,6.0,6.0,2.0,5.0,1.0,2.0,4.0,2.0,0.0,6.0,3.0
2056,1.0,1.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,0.0,5.0,3.0
2057,1.0,4.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,5.0,0.0,5.0,1.0
2058,1.0,5.0,0.0,6.0,5.0,1.0,6.0,1.0,6.0,2.0,5.0,5.0,6.0,0.0,4.0,0.0
2059,3.0,4.0,0.0,5.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0
2060,4.0,4.0,0.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,4.0,0.0,0.0,1.0
2061,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,3.0,5.0,3.0,5.0,0.0,0.0,1.0
2062,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,5.0,0.0,0.0,1.0
2063,4.0,4.0,5.0,5.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,0.0,5.0,0.0,0.0,1.0
2064,4.0,4.0,0.0,5.0,1.0,1.0,4.0,0.0,4.0,4.0,1.0,1.0,5.0,0.0,0.0,2.0
2065,4.0,4.0,5.0,5.0,2.0,0.0,3.0,0.0,4.0,4.0,5.0,1.0,5.0,0.0,0.0,3.0
2066,4.0,3.0,5.0,6.0,3.0,2.0,2.0,0.0,3.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0
2067,4.0,2.0,5.0,4.0,4.0,6.0,2.0,0.0,4.0,5.0,6.0,2.0,4.0,0.0,0.0,5.0
2068,4.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,4.0,5.0,3.0,2.0,3.0,0.0,0.0,5.0
2069,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,5.0,0.0,3.0,0.0,0.0,4.0
2070,4.0,2.0,0.0,3.0,2.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,0.0,0.0,4.0
2071,3.0,2.0,0.0,4.0,2.0,5.0,2.0,2.0,3.0,6.0,6.0,1.0,4.0,0.0,0.0,3.0
2072,3.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,3.0,6.0,1.0,1.0,3.0,0.0,0.0,3.0
2073,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,4.0,6.0,5.0,0.0,3.0,0.0,0.0,3.0
2074,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,4.0,6.0,1.0,1.0,2.0,0.0,0.0,4.0
