,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1125,0.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,4.0,4.0,0.0,0.0,5.0,6.0
1126,0.0,0.0,4.0,4.0,5.0,0.0,0.0,6.0,2.0,0.0,3.0,6.0,0.0,0.0,5.0,4.0
1127,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
1128,0.0,0.0,0.0,2.0,5.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,4.0
1129,1.0,0.0,0.0,2.0,5.0,0.0,5.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,6.0,3.0
1130,1.0,0.0,0.0,2.0,4.0,5.0,6.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,6.0,4.0
1131,1.0,1.0,0.0,3.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,3.0,6.0,4.0
1132,1.0,3.0,0.0,4.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,1.0,3.0,3.0,5.0,3.0
1133,1.0,5.0,0.0,3.0,4.0,3.0,6.0,2.0,6.0,2.0,5.0,4.0,5.0,3.0,5.0,0.0
1134,2.0,4.0,0.0,2.0,2.0,1.0,6.0,1.0,6.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0
1135,4.0,4.0,0.0,2.0,2.0,1.0,6.0,1.0,5.0,2.0,5.0,4.0,4.0,3.0,1.0,1.0
1136,4.0,4.0,0.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,3.0,3.0,1.0,1.0
1137,4.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0
1138,4.0,1.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,5.0,3.0,1.0,1.0
1139,4.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0
1140,4.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,5.0,0.0,1.0,2.0
1141,4.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,4.0,1.0,4.0,0.0,1.0,3.0
1142,4.0,4.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,6.0,3.0,0.0,4.0,0.0,1.0,5.0
1143,4.0,4.0,0.0,2.0,3.0,5.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,0.0,1.0,5.0
1144,4.0,4.0,0.0,4.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,5.0
1145,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,5.0
1146,4.0,3.0,0.0,2.0,3.0,3.0,2.0,2.0,1.0,6.0,5.0,2.0,3.0,0.0,1.0,5.0
1147,3.0,1.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,6.0,4.0,2.0,4.0,3.0,1.0,4.0
1148,3.0,1.0,0.0,1.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,3.0,6.0,1.0,5.0
1149,3.0,4.0,0.0,1.0,3.0,5.0,2.0,6.0,3.0,6.0,6.0,1.0,3.0,6.0,1.0,5.0
