,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
25,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,6.0
26,0.0,0.0,4.0,6.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
27,0.0,4.0,5.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
28,0.0,0.0,0.0,6.0,6.0,0.0,2.0,2.0,3.0,0.0,4.0,6.0,0.0,0.0,6.0,4.0
29,1.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,3.0,1.0,5.0,4.0,1.0,0.0,6.0,2.0
30,1.0,0.0,0.0,5.0,5.0,5.0,6.0,2.0,4.0,1.0,1.0,5.0,1.0,3.0,6.0,3.0
31,1.0,1.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,3.0,2.0,3.0,6.0,2.0
32,1.0,3.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,3.0,4.0,3.0,5.0,1.0
33,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,6.0,2.0,5.0,6.0,5.0,3.0,5.0,0.0
34,2.0,4.0,0.0,4.0,6.0,1.0,6.0,1.0,5.0,2.0,2.0,4.0,6.0,3.0,1.0,0.0
35,4.0,4.0,4.0,4.0,6.0,1.0,6.0,1.0,5.0,3.0,6.0,6.0,4.0,3.0,1.0,1.0
36,4.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,4.0,3.0,0.0,4.0,4.0,3.0,1.0,2.0
37,4.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0,5.0,3.0,1.0,1.0
38,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,5.0,3.0,1.0,0.0
39,4.0,4.0,4.0,3.0,0.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,5.0,3.0,1.0,1.0
40,4.0,4.0,0.0,4.0,1.0,1.0,4.0,0.0,3.0,5.0,2.0,0.0,5.0,3.0,1.0,1.0
41,4.0,4.0,6.0,2.0,2.0,0.0,3.0,0.0,1.0,5.0,6.0,1.0,4.0,3.0,1.0,2.0
42,4.0,3.0,0.0,4.0,1.0,5.0,2.0,1.0,2.0,6.0,1.0,0.0,4.0,3.0,1.0,4.0
43,4.0,2.0,4.0,2.0,2.0,5.0,2.0,1.0,3.0,6.0,4.0,2.0,3.0,3.0,1.0,4.0
44,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,0.0,3.0,3.0,1.0,4.0
45,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,3.0,1.0,2.0,3.0,1.0,5.0
46,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,1.0,2.0,0.0,1.0,5.0
47,3.0,2.0,0.0,1.0,1.0,5.0,2.0,2.0,3.0,6.0,4.0,0.0,3.0,0.0,1.0,4.0
48,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,6.0,1.0,1.0,3.0,0.0,1.0,5.0
49,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,6.0,5.0,2.0,3.0,0.0,1.0,5.0
