,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.19220779220779224,0.07094594594594593,0.01427345776722508,0.1345158518518519,0.031188919539578766,0.0,0.0,0.013944104222890745,0.8369950378913493,2.731442548000047e-05,0.8121033048807179,0.22471910112359864,0.013739184765905696,0.19841269841269837,0.32234432234432236,0.7362829837577314
1,0.3999999999999999,0.17471042471042472,0.0028458023714256395,0.23284883597883593,0.16354030931538568,0.0,0.10476190476190471,0.0031299851883211834,0.7479549725487307,2.6583155994067198e-05,0.8038454456707904,0.2646691635455706,0.04326911396053707,0.0,0.652014652014652,0.660841216396772
2,0.5463203463203463,0.17615830115830117,0.0,0.29396402116402115,0.18749900932533078,0.0,0.20476190476190467,7.134328816431768e-05,0.7449273493250796,0.004994345173937248,0.8095550761341964,0.2656946673800646,0.07380633894494644,0.0,1.0,0.6751424781727812
3,0.6363636363636364,0.10907335907335906,0.0,0.2586521693121693,0.10642830550791879,0.0,0.4857142857142859,3.004376974788378e-05,0.8003042976282595,0.027500727123892694,0.8049745177125348,0.2370251471375117,0.0858194791724218,0.0,1.0,0.6953517862608772
4,0.6580086580086579,0.3027670527670528,0.0,0.30995873015873016,0.17590692918744608,0.0,0.6952380952380952,3.338598509506743e-05,0.7572788852450962,0.039165919801853806,0.8067653996741325,0.2530319243802421,0.11250932016404501,0.15873015873015875,1.0,0.65829774415633
5,0.7272727272727273,0.3696911196911197,0.0,0.30592814814814817,0.15492237223292005,0.047619047619047616,1.0,2.3999079324287853e-05,0.791189186533525,0.07123096481773208,0.8059958936518358,0.24678972712680952,0.1310532744209418,0.6666666666666666,1.0,0.6518455356839196
6,0.7272727272727273,0.43629343629343625,0.0,0.3080612698412698,0.07767184327336099,1.0,1.0,2.0791640719541995e-05,0.8459827185968533,0.11363156599455415,0.8073646763732123,0.2376493668628535,0.15676308949773585,0.6666666666666666,0.9743589743589742,0.6589779468567348
7,0.7272727272727273,0.5064350064350065,0.0,0.2987920634920635,0.009765175254186286,1.0,1.0,1.5952505019682675e-05,0.8958540599629071,0.15948314322827215,0.8067046034872692,0.21268057784912303,0.1806720452862399,0.6666666666666666,0.8278388278388276,0.6482647543253605
8,0.7272727272727273,0.5688545688545689,0.0,0.3330923809523809,0.006815475025793573,0.9428571428571431,1.0,1.5186312148573518e-05,0.9375514327474606,0.20528760546586594,0.8064371002650716,0.2190119493490313,0.2027494927448447,0.6666666666666666,0.6666666666666667,0.6283639667478051
9,0.7272727272727273,0.13288288288288289,0.0009511901097773675,0.12015744973544974,0.015990929415268314,0.19999999999999996,1.0,3.109274991999409e-06,0.9795850375228761,0.24278127192064672,0.8082974635830841,0.21303727483503132,0.21750665146717502,0.6666666666666666,0.3223443223443223,0.6428352791989155
10,0.805194805194805,0.14414414414414414,0.0,0.10116708994708994,0.015594557547573672,0.19999999999999996,1.0,2.5071999150725426e-06,0.9696070845155188,0.2681395367200856,0.8055199463603929,0.21196718387729963,0.20808350731817674,0.6666666666666666,0.07692307692307694,0.6530164560467591
11,1.0,0.5945945945945945,0.009496108692784591,0.17895315703703701,0.044534666461041254,0.19999999999999996,0.9809523809523808,0.0024132306571256704,0.9240207819005859,0.30284216607904524,0.8145542597282585,0.21869983948635943,0.18332097403127318,0.6666666666666666,0.07692307692307694,0.6547728365910186
12,1.0,0.5945945945945945,0.06278664497501063,0.026111111111111113,0.023991785250246003,0.19999999999999996,0.7999999999999997,0.04310460677112466,0.9331328223835317,0.3044734241152448,0.824886137427175,0.21330479757446344,0.17016993322259802,0.6666666666666666,0.07692307692307694,0.7021343789020558
13,1.0,0.5945945945945945,0.0,0.04604614814814814,0.0267709668640962,0.19999999999999996,0.7999999999999997,0.09683739844622119,0.9253887394524486,0.2921590381170847,0.8067653996741326,0.21638130907794087,0.16868174822538837,0.6666666666666666,0.07692307692307694,0.700314836678473
14,1.0,0.5945945945945945,0.0,0.052632899470899476,0.02625977635382635,0.19999999999999996,0.7999999999999997,0.15107093994000262,0.9205218197673705,0.28040634710065104,0.8064562076380858,0.21785268414482253,0.16770989989387725,0.6666666666666666,0.07692307692307694,0.700586917758635
15,1.0,0.5945945945945945,0.09986598440545807,0.03159719822645502,0.021053135054335984,0.19999999999999996,0.7999999999999997,0.20468027405348221,0.9061789921023863,0.2691925832046883,0.8360396321656993,0.21254681647940435,0.1602568099078518,0.6666666666666666,0.07692307692307694,0.6939063555225173
16,1.0,0.5945945945945945,0.0,0.07708559788359788,0.02310403360376097,0.19999999999999996,0.7999999999999997,0.2596662932065753,0.9016237395138608,0.2581325352737342,0.8069338919634388,0.2124576422329271,0.14997164034380314,0.6666666666666666,0.07692307692307694,0.70026868006666
17,1.0,0.5945945945945945,0.009497519383253454,0.047530659259259256,0.025785771560321278,0.17142857142857143,0.7714285714285714,0.3149445868279435,0.8879518405247062,0.24747822905521272,0.8151709067664419,0.21433030140895606,0.14815060743055092,0.6666666666666666,0.07692307692307694,0.6996346339780685
18,1.0,0.5945945945945945,0.10463878995734952,0.03428430051534391,0.032001186260396546,0.0,0.6000000000000001,0.37290560892560587,0.8195401451785254,0.23906557012435461,0.830910171028359,0.21642589620118025,0.13328463954175795,0.6666666666666666,0.07692307692307694,0.7092060576909062
