,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1375,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,2.0,4.0,0.0,0.0,5.0,6.0
1376,0.0,0.0,0.0,4.0,6.0,0.0,0.0,6.0,2.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
1377,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
1378,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,3.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
1379,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,6.0,5.0
1380,1.0,0.0,0.0,5.0,5.0,5.0,6.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0
1381,1.0,1.0,0.0,4.0,1.0,6.0,6.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0,6.0,4.0
1382,1.0,3.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0
1383,1.0,5.0,0.0,6.0,5.0,3.0,6.0,2.0,6.0,2.0,1.0,6.0,4.0,3.0,5.0,0.0
1384,2.0,4.0,0.0,6.0,5.0,1.0,6.0,1.0,6.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0
1385,4.0,4.0,0.0,5.0,4.0,1.0,6.0,1.0,5.0,2.0,5.0,3.0,3.0,3.0,1.0,2.0
1386,4.0,4.0,0.0,6.0,4.0,1.0,4.0,2.0,3.0,3.0,0.0,4.0,3.0,3.0,1.0,2.0
1387,4.0,4.0,0.0,5.0,4.0,1.0,4.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,1.0,2.0
1388,4.0,6.0,0.0,5.0,3.0,1.0,4.0,1.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0
1389,4.0,6.0,4.0,3.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,5.0,3.0,1.0,2.0
1390,4.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0
1391,4.0,6.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,5.0,3.0,2.0,5.0,3.0,1.0,1.0
1392,4.0,6.0,0.0,4.0,1.0,5.0,2.0,1.0,0.0,6.0,2.0,0.0,5.0,0.0,1.0,3.0
1393,4.0,6.0,4.0,3.0,1.0,5.0,2.0,2.0,0.0,6.0,5.0,1.0,4.0,0.0,1.0,3.0
1394,4.0,6.0,0.0,4.0,1.0,3.0,2.0,2.0,0.0,6.0,2.0,1.0,4.0,0.0,1.0,3.0
1395,4.0,6.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,6.0,4.0,0.0,4.0,3.0,1.0,4.0
1396,4.0,5.0,0.0,2.0,2.0,3.0,2.0,5.0,1.0,6.0,6.0,1.0,4.0,0.0,1.0,4.0
1397,3.0,4.0,6.0,0.0,3.0,5.0,2.0,6.0,3.0,6.0,6.0,1.0,5.0,0.0,1.0,5.0
1398,3.0,4.0,6.0,0.0,3.0,5.0,2.0,6.0,4.0,6.0,6.0,3.0,4.0,0.0,1.0,6.0
1399,3.0,1.0,0.0,0.0,4.0,5.0,2.0,6.0,4.0,6.0,3.0,3.0,3.0,0.0,1.0,6.0
