,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1875,0.0,0.0,6.0,1.0,5.0,0.0,0.0,6.0,5.0,0.0,6.0,6.0,0.0,0.0,5.0,6.0
1876,0.0,0.0,5.0,4.0,6.0,0.0,0.0,5.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0
1877,0.0,4.0,5.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
1878,0.0,0.0,4.0,3.0,6.0,0.0,2.0,3.0,3.0,0.0,3.0,5.0,0.0,0.0,6.0,3.0
1879,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,6.0,2.0
1880,1.0,0.0,0.0,5.0,6.0,5.0,6.0,2.0,4.0,1.0,1.0,6.0,2.0,0.0,6.0,2.0
1881,1.0,1.0,0.0,6.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,3.0,0.0,6.0,2.0
1882,1.0,3.0,0.0,6.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,5.0,0.0,5.0,1.0
1883,1.0,5.0,0.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,0.0,5.0,0.0
1884,2.0,4.0,0.0,5.0,6.0,1.0,6.0,1.0,6.0,2.0,5.0,6.0,6.0,0.0,1.0,0.0
1885,4.0,4.0,0.0,4.0,5.0,1.0,6.0,1.0,5.0,3.0,5.0,4.0,5.0,0.0,1.0,0.0
1886,4.0,4.0,0.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,5.0,6.0,1.0,0.0
1887,4.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,2.0,6.0,0.0,1.0,0.0
1888,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,4.0,5.0,0.0,6.0,0.0,1.0,1.0
1889,4.0,4.0,5.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,6.0,0.0,1.0,1.0
1890,4.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,6.0,0.0,1.0,1.0
1891,4.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,5.0,5.0,1.0,6.0,0.0,1.0,1.0
1892,4.0,3.0,0.0,3.0,3.0,5.0,2.0,0.0,2.0,5.0,2.0,3.0,5.0,0.0,1.0,3.0
1893,4.0,2.0,4.0,3.0,3.0,5.0,2.0,1.0,2.0,5.0,1.0,2.0,5.0,0.0,1.0,4.0
1894,4.0,2.0,0.0,3.0,4.0,3.0,2.0,1.0,1.0,6.0,4.0,2.0,4.0,0.0,1.0,3.0
1895,4.0,2.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,6.0,3.0,3.0,4.0,0.0,1.0,3.0
1896,4.0,2.0,0.0,1.0,4.0,3.0,2.0,1.0,2.0,6.0,4.0,4.0,4.0,0.0,1.0,4.0
1897,3.0,2.0,0.0,1.0,3.0,5.0,2.0,1.0,2.0,6.0,4.0,2.0,5.0,0.0,1.0,2.0
1898,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,2.0,4.0,0.0,1.0,3.0
1899,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,4.0,0.0,4.0,0.0,1.0,3.0
