,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.2102766798418973,0.07241480611045825,0.0,0.10523135265700483,0.03751300974724412,0.0,0.0,0.013065237276653536,0.806858451738794,2.7303958500809294e-05,0.806580896463565,0.2227243120013064,0.015822280281202784,0.18115942028985504,0.3478260869565217,0.711167449639123
1,0.3999999999999998,0.23766157461809645,0.002607775636650742,0.14134538164251206,0.09590328755297278,0.0,0.13043478260869562,0.0005135443342219319,0.7153909342723531,2.6711871657239947e-05,0.8074373297045941,0.238519785051299,0.05096131818705622,0.0,0.7157190635451505,0.6528193662581016
2,0.5952569169960474,0.5945945945945945,0.008675997296827116,0.5022353719806764,0.17252132164634898,0.0,0.2565217391304348,0.00010732926393201194,0.5997476758138857,0.002688768284169001,0.7942768055674504,0.2509363295880176,0.08926770865327521,0.0,1.0,0.6159930441880376
3,0.6363636363636364,0.2579318448883666,0.0,0.20278753623188409,0.06484877823629535,0.0,0.5478260869565219,2.163071047135802e-05,0.6842863711296273,0.03422842699369989,0.8051899854406351,0.21718775443739152,0.12191255661380528,0.0,1.0,0.6457504336292216
4,0.6956521739130435,0.3304935370152761,0.0,0.24985845410628024,0.08163919964551185,0.0,0.8608695652173913,2.138761391023535e-05,0.6750414933106055,0.08284745779005034,0.8065174569642296,0.22398632144602135,0.14287296617233053,0.43478260869565233,1.0,0.6302595564782653
5,0.7272727272727273,0.40217391304347844,0.0,0.30941584541062805,0.110738317527482,0.5652173913043478,1.0,1.9797057062138885e-05,0.6892669702033174,0.13727062552796235,0.8055801383615477,0.23721706562449452,0.16914822014480357,0.6666666666666667,1.0,0.6284052647689012
6,0.7272727272727273,0.4829612220916569,0.0,0.387035652173913,0.052346299141927184,1.0,1.0,1.654501348492326e-05,0.7668314250148592,0.191184185703351,0.8062621129794046,0.22655105031754108,0.20015050220623956,0.6666666666666667,0.8896321070234113,0.6235322039011104
7,0.7272727272727273,0.5505287896592241,0.0,0.4877366183574879,0.02049425643874753,1.0,1.0,1.442643355549921e-05,0.8256748270177524,0.2444750657587217,0.8067410811993873,0.21523367529718604,0.22972396975948495,0.6666666666666667,0.7090301003344482,0.6025960083931099
8,0.7272727272727273,0.670975323149236,0.000868929570302568,0.5278191304347826,0.09563743246278535,0.32173913043478247,1.0,1.4799451932725375e-05,0.7883196330645614,0.3022471518572858,0.8043700299117241,0.24389350268686183,0.2609582683422249,0.6666666666666667,0.4180602006688962,0.5522173868682433
9,0.7865612648221345,0.5945945945945944,0.0,0.35091227053140095,0.0595757923775166,0.1999999999999999,1.0,1.0553051009878052e-05,0.7495332002556886,0.3648464508314618,0.808334998620191,0.2223579221625169,0.27549015418454287,0.6666666666666667,0.07692307692307696,0.5455277411799152
10,1.0,0.5945945945945944,0.0,0.31723062801932367,0.035574558893376386,0.1999999999999999,0.9739130434782605,9.508471310307667e-06,0.7199481894337846,0.42746773947409855,0.8081732278968855,0.2174320143299183,0.24854291619159072,0.6666666666666667,0.07692307692307696,0.575750921600724
11,1.0,0.5945945945945944,0.0,0.3405379710144928,0.025228471247115473,0.1999999999999999,0.7999999999999995,9.156366026691195e-06,0.6274685716208184,0.48923888109837793,0.8045365585974793,0.21584432502850168,0.2456457950013706,0.6666666666666667,0.07692307692307696,0.5740363671852474
