,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1850,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,1.0,3.0,0.0,0.0,4.0,6.0
1851,0.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,6.0
1852,0.0,5.0,5.0,6.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
1853,0.0,0.0,6.0,5.0,6.0,0.0,0.0,3.0,2.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
1854,0.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,6.0,4.0
1855,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,6.0,4.0
1856,1.0,0.0,0.0,3.0,6.0,4.0,6.0,2.0,3.0,1.0,1.0,6.0,1.0,0.0,6.0,3.0
1857,1.0,1.0,0.0,4.0,6.0,6.0,6.0,2.0,4.0,1.0,1.0,6.0,2.0,0.0,6.0,3.0
1858,1.0,1.0,0.0,5.0,2.0,6.0,6.0,2.0,5.0,1.0,5.0,2.0,3.0,0.0,5.0,2.0
1859,1.0,4.0,0.0,3.0,0.0,6.0,6.0,2.0,6.0,1.0,4.0,2.0,4.0,0.0,5.0,1.0
1860,1.0,6.0,0.0,4.0,5.0,1.0,6.0,1.0,6.0,2.0,4.0,5.0,6.0,0.0,5.0,0.0
1861,2.0,4.0,0.0,3.0,1.0,1.0,6.0,1.0,5.0,2.0,4.0,2.0,6.0,0.0,1.0,0.0
1862,4.0,4.0,0.0,5.0,1.0,1.0,6.0,1.0,5.0,2.0,0.0,3.0,4.0,0.0,1.0,1.0
1863,4.0,4.0,5.0,6.0,3.0,1.0,4.0,1.0,4.0,3.0,0.0,4.0,3.0,0.0,1.0,2.0
1864,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,2.0,4.0,0.0,1.0,2.0
1865,4.0,4.0,0.0,6.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0
1866,4.0,4.0,5.0,6.0,1.0,1.0,4.0,0.0,4.0,4.0,0.0,1.0,5.0,0.0,1.0,3.0
1867,4.0,4.0,5.0,6.0,2.0,1.0,4.0,1.0,3.0,4.0,0.0,1.0,4.0,0.0,1.0,3.0
1868,4.0,4.0,0.0,6.0,2.0,1.0,4.0,0.0,4.0,4.0,0.0,1.0,4.0,0.0,1.0,4.0
1869,4.0,4.0,5.0,6.0,2.0,1.0,4.0,0.0,3.0,4.0,6.0,1.0,4.0,0.0,1.0,4.0
1870,4.0,4.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,0.0,1.0,4.0
1871,4.0,2.0,0.0,6.0,1.0,6.0,2.0,1.0,4.0,5.0,6.0,0.0,3.0,0.0,1.0,6.0
1872,4.0,2.0,6.0,5.0,1.0,5.0,2.0,1.0,3.0,5.0,1.0,0.0,3.0,0.0,1.0,5.0
1873,4.0,2.0,0.0,5.0,1.0,3.0,2.0,2.0,2.0,5.0,3.0,0.0,2.0,0.0,1.0,5.0
1874,4.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,2.0,6.0,5.0,0.0,3.0,0.0,1.0,5.0
