,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2325,0.0,0.0,4.0,0.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
2326,0.0,0.0,5.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
2327,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0
2328,0.0,0.0,0.0,3.0,6.0,0.0,2.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,4.0
2329,1.0,0.0,0.0,4.0,6.0,0.0,5.0,2.0,4.0,1.0,5.0,6.0,1.0,0.0,6.0,3.0
2330,1.0,0.0,0.0,5.0,6.0,5.0,6.0,2.0,5.0,1.0,1.0,6.0,1.0,3.0,6.0,3.0
2331,1.0,1.0,0.0,6.0,6.0,6.0,6.0,2.0,6.0,1.0,3.0,6.0,2.0,3.0,6.0,3.0
2332,1.0,3.0,0.0,5.0,6.0,6.0,6.0,2.0,6.0,1.0,5.0,6.0,3.0,3.0,5.0,2.0
2333,1.0,5.0,0.0,5.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,6.0,5.0,3.0,5.0,0.0
2334,2.0,4.0,0.0,5.0,6.0,1.0,6.0,1.0,6.0,2.0,1.0,6.0,5.0,3.0,1.0,0.0
2335,3.0,4.0,6.0,5.0,4.0,1.0,6.0,5.0,6.0,2.0,6.0,4.0,6.0,3.0,1.0,0.0
2336,0.0,4.0,6.0,0.0,3.0,1.0,4.0,6.0,4.0,2.0,6.0,2.0,6.0,3.0,1.0,0.0
2337,4.0,4.0,0.0,0.0,4.0,1.0,4.0,6.0,6.0,2.0,4.0,4.0,3.0,3.0,1.0,6.0
2338,4.0,4.0,0.0,1.0,3.0,1.0,4.0,6.0,6.0,2.0,1.0,1.0,3.0,3.0,1.0,6.0
2339,4.0,4.0,6.0,1.0,3.0,1.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,3.0,1.0,6.0
2340,4.0,4.0,0.0,0.0,3.0,1.0,4.0,6.0,6.0,2.0,4.0,2.0,2.0,3.0,1.0,6.0
2341,4.0,4.0,6.0,0.0,3.0,0.0,3.0,6.0,5.0,2.0,6.0,2.0,1.0,3.0,1.0,6.0
2342,4.0,3.0,0.0,0.0,3.0,5.0,2.0,6.0,6.0,2.0,3.0,1.0,1.0,3.0,1.0,6.0
2343,4.0,2.0,6.0,0.0,2.0,5.0,2.0,6.0,6.0,1.0,6.0,1.0,1.0,3.0,1.0,6.0
2344,4.0,2.0,0.0,0.0,3.0,3.0,2.0,6.0,6.0,1.0,4.0,2.0,1.0,3.0,1.0,6.0
2345,4.0,2.0,6.0,0.0,3.0,3.0,2.0,6.0,6.0,1.0,6.0,1.0,1.0,3.0,1.0,6.0
2346,4.0,2.0,0.0,0.0,5.0,3.0,2.0,6.0,6.0,1.0,3.0,4.0,1.0,0.0,1.0,6.0
2347,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,6.0,1.0,6.0,3.0,1.0,0.0,1.0,6.0
2348,3.0,2.0,6.0,0.0,5.0,5.0,2.0,6.0,6.0,1.0,6.0,4.0,0.0,0.0,1.0,6.0
2349,3.0,2.0,0.0,0.0,5.0,5.0,2.0,6.0,6.0,1.0,3.0,4.0,0.0,0.0,1.0,6.0
