,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
775,0.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
776,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
777,0.0,4.0,5.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
778,0.0,0.0,0.0,3.0,6.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,5.0
779,1.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,6.0,3.0
780,1.0,0.0,0.0,6.0,5.0,5.0,6.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,6.0,2.0
781,1.0,1.0,0.0,6.0,4.0,6.0,6.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,6.0,1.0
782,1.0,3.0,0.0,6.0,5.0,6.0,6.0,2.0,5.0,1.0,5.0,5.0,5.0,3.0,5.0,0.0
783,1.0,5.0,0.0,6.0,6.0,3.0,6.0,2.0,4.0,2.0,4.0,6.0,6.0,3.0,5.0,0.0
784,2.0,4.0,6.0,5.0,6.0,1.0,6.0,6.0,4.0,2.0,6.0,6.0,6.0,3.0,1.0,0.0
785,4.0,4.0,5.0,5.0,4.0,1.0,6.0,0.0,4.0,2.0,5.0,4.0,6.0,3.0,1.0,1.0
786,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,5.0,3.0,1.0,1.0
787,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,3.0,6.0,3.0,1.0,1.0
788,4.0,6.0,0.0,6.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0,6.0,3.0,1.0,1.0
789,4.0,6.0,5.0,6.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,1.0,6.0,3.0,1.0,2.0
790,4.0,6.0,0.0,5.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,6.0,6.0,1.0,2.0
791,4.0,6.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,5.0,5.0,1.0,6.0,6.0,1.0,2.0
792,4.0,6.0,0.0,4.0,1.0,5.0,2.0,1.0,0.0,5.0,2.0,0.0,6.0,6.0,1.0,3.0
793,4.0,6.0,0.0,3.0,2.0,5.0,2.0,1.0,0.0,6.0,3.0,1.0,5.0,6.0,1.0,3.0
794,4.0,6.0,0.0,4.0,3.0,3.0,2.0,2.0,0.0,6.0,2.0,2.0,5.0,6.0,1.0,2.0
795,4.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,0.0,6.0,2.0,0.0,5.0,6.0,1.0,2.0
796,4.0,6.0,0.0,5.0,2.0,3.0,2.0,2.0,0.0,6.0,3.0,2.0,5.0,6.0,1.0,2.0
797,3.0,6.0,4.0,5.0,2.0,5.0,2.0,2.0,0.0,6.0,3.0,1.0,6.0,6.0,1.0,0.0
798,3.0,6.0,0.0,5.0,2.0,5.0,2.0,2.0,0.0,6.0,2.0,1.0,6.0,6.0,1.0,1.0
799,3.0,6.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,6.0,4.0,0.0,6.0,6.0,1.0,0.0
