,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2000,0.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
2001,0.0,0.0,4.0,2.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
2002,0.0,5.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
2003,0.0,0.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,0.0,5.0,3.0,0.0,0.0,6.0,3.0
2004,1.0,0.0,0.0,1.0,5.0,0.0,4.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,6.0,1.0
2005,1.0,0.0,0.0,3.0,5.0,3.0,6.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,6.0,1.0
2006,1.0,1.0,0.0,4.0,1.0,6.0,6.0,2.0,4.0,1.0,4.0,2.0,2.0,0.0,6.0,2.0
2007,1.0,2.0,0.0,4.0,0.0,6.0,6.0,2.0,5.0,1.0,1.0,3.0,3.0,0.0,5.0,1.0
2008,1.0,5.0,0.0,6.0,4.0,6.0,6.0,2.0,5.0,2.0,0.0,5.0,5.0,0.0,5.0,0.0
2009,1.0,5.0,0.0,6.0,5.0,1.0,6.0,2.0,4.0,2.0,5.0,4.0,6.0,6.0,4.0,0.0
2010,3.0,4.0,0.0,5.0,4.0,1.0,6.0,1.0,3.0,3.0,5.0,3.0,6.0,6.0,1.0,0.0
2011,4.0,4.0,4.0,5.0,4.0,1.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,6.0,1.0,0.0
2012,4.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,4.0,4.0,2.0,6.0,6.0,1.0,1.0
2013,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,6.0,0.0,1.0,0.0
2014,4.0,4.0,5.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,5.0,1.0,6.0,0.0,1.0,1.0
2015,4.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,5.0,4.0,1.0,6.0,0.0,1.0,2.0
2016,4.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,5.0,3.0,1.0,6.0,0.0,1.0,2.0
2017,4.0,4.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,5.0,0.0,1.0,2.0
2018,4.0,2.0,0.0,2.0,3.0,6.0,2.0,0.0,0.0,6.0,3.0,2.0,5.0,0.0,1.0,4.0
2019,4.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,6.0,4.0,2.0,4.0,0.0,1.0,4.0
2020,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,1.0,4.0,0.0,1.0,4.0
2021,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,6.0,4.0,0.0,3.0,0.0,1.0,4.0
2022,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,6.0,2.0,1.0,3.0,0.0,1.0,4.0
2023,3.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,0.0,6.0,4.0,1.0,5.0,0.0,1.0,3.0
2024,3.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,6.0,2.0,2.0,3.0,0.0,1.0,3.0
