,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
225,0.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
226,0.0,0.0,4.0,1.0,5.0,0.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,5.0
227,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
228,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,6.0,3.0
229,1.0,0.0,0.0,2.0,5.0,0.0,5.0,2.0,3.0,1.0,4.0,3.0,1.0,0.0,6.0,2.0
230,1.0,0.0,0.0,4.0,5.0,5.0,6.0,2.0,4.0,1.0,1.0,3.0,1.0,3.0,6.0,1.0
231,1.0,1.0,0.0,5.0,3.0,6.0,6.0,2.0,5.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0
232,1.0,3.0,0.0,4.0,1.0,6.0,6.0,2.0,6.0,1.0,5.0,2.0,5.0,3.0,5.0,0.0
233,1.0,5.0,0.0,4.0,5.0,3.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,5.0,0.0
234,2.0,4.0,0.0,3.0,3.0,1.0,6.0,3.0,6.0,2.0,5.0,3.0,6.0,3.0,1.0,0.0
235,4.0,4.0,5.0,3.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,2.0,5.0,3.0,1.0,1.0
236,4.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,1.0,1.0
237,4.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,2.0,3.0,6.0,3.0,1.0,0.0
238,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,6.0,3.0,1.0,0.0
239,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,6.0,3.0,1.0,0.0
240,4.0,4.0,0.0,5.0,2.0,1.0,4.0,0.0,2.0,5.0,4.0,2.0,6.0,3.0,1.0,0.0
241,4.0,4.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,6.0,1.0,5.0,3.0,1.0,1.0
242,4.0,3.0,5.0,1.0,3.0,5.0,2.0,6.0,2.0,5.0,6.0,3.0,5.0,3.0,1.0,4.0
243,4.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,4.0,5.0,6.0,0.0,4.0,3.0,1.0,5.0
244,4.0,2.0,0.0,0.0,2.0,3.0,2.0,6.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,5.0
245,4.0,2.0,6.0,0.0,3.0,3.0,2.0,6.0,4.0,4.0,6.0,2.0,3.0,3.0,1.0,6.0
246,4.0,2.0,0.0,0.0,4.0,3.0,2.0,6.0,4.0,4.0,2.0,3.0,2.0,0.0,1.0,6.0
247,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,4.0,4.0,6.0,3.0,3.0,0.0,1.0,5.0
248,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,5.0,3.0,6.0,4.0,2.0,0.0,1.0,6.0
249,3.0,2.0,0.0,0.0,4.0,5.0,2.0,6.0,5.0,3.0,3.0,4.0,2.0,0.0,1.0,6.0
