,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
700,0.0,0.0,5.0,1.0,5.0,0.0,0.0,6.0,4.0,0.0,6.0,6.0,0.0,0.0,5.0,6.0
701,0.0,1.0,0.0,5.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0
702,0.0,0.0,6.0,4.0,6.0,0.0,1.0,3.0,2.0,0.0,5.0,6.0,0.0,0.0,6.0,5.0
703,1.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,2.0,1.0,2.0,6.0,1.0,0.0,6.0,4.0
704,1.0,0.0,0.0,2.0,6.0,6.0,6.0,2.0,3.0,1.0,2.0,6.0,1.0,3.0,6.0,4.0
705,1.0,1.0,0.0,3.0,5.0,6.0,6.0,2.0,5.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0
706,1.0,5.0,0.0,4.0,5.0,5.0,6.0,2.0,6.0,2.0,4.0,6.0,5.0,3.0,5.0,1.0
707,2.0,4.0,0.0,2.0,5.0,1.0,6.0,1.0,5.0,2.0,2.0,5.0,6.0,3.0,0.0,0.0
708,4.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,4.0,3.0,2.0,3.0,4.0,3.0,0.0,2.0
709,4.0,4.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,0.0,2.0
710,4.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,3.0,5.0,3.0,0.0,1.0
711,4.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,5.0,5.0,2.0,5.0,3.0,0.0,1.0
712,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,6.0,5.0,1.0,5.0,3.0,0.0,1.0
713,4.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,0.0,4.0,3.0,0.0,3.0
714,4.0,2.0,0.0,1.0,3.0,6.0,2.0,1.0,1.0,6.0,4.0,2.0,4.0,3.0,0.0,4.0
715,4.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,6.0,1.0,2.0,3.0,3.0,0.0,3.0
716,4.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,6.0,4.0,1.0,3.0,3.0,0.0,4.0
717,3.0,2.0,0.0,2.0,3.0,4.0,2.0,2.0,0.0,6.0,4.0,3.0,4.0,0.0,0.0,3.0
718,3.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,0.0,6.0,3.0,1.0,4.0,0.0,0.0,3.0
719,3.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,5.0,0.0,3.0,0.0,0.0,3.0
720,3.0,2.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,6.0,2.0,2.0,3.0,0.0,0.0,3.0
721,2.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,0.0,6.0,5.0,3.0,3.0,0.0,0.0,1.0
722,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0
723,1.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,2.0
724,1.0,2.0,0.0,1.0,4.0,1.0,2.0,2.0,0.0,6.0,3.0,3.0,2.0,0.0,0.0,2.0
