,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1225,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,2.0,4.0,0.0,0.0,5.0,6.0
1226,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0
1227,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
1228,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,3.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
1229,1.0,0.0,0.0,5.0,6.0,0.0,5.0,2.0,3.0,1.0,0.0,6.0,1.0,0.0,6.0,3.0
1230,1.0,0.0,0.0,6.0,6.0,5.0,6.0,2.0,4.0,1.0,0.0,6.0,1.0,3.0,6.0,4.0
1231,1.0,1.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,0.0,2.0,2.0,3.0,6.0,4.0
1232,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,6.0,2.0,4.0,3.0,5.0,2.0
1233,1.0,5.0,0.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,5.0,6.0,5.0,3.0,5.0,0.0
1234,2.0,4.0,0.0,3.0,5.0,1.0,6.0,1.0,6.0,2.0,4.0,5.0,6.0,3.0,1.0,0.0
1235,4.0,4.0,4.0,2.0,2.0,1.0,6.0,1.0,6.0,2.0,6.0,3.0,4.0,3.0,1.0,2.0
1236,4.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,2.0
1237,4.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0
1238,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,6.0,1.0,2.0
1239,4.0,4.0,4.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,5.0,6.0,1.0,2.0
1240,4.0,6.0,0.0,3.0,0.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,5.0,6.0,1.0,2.0
1241,4.0,6.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,5.0,2.0,1.0,4.0,6.0,1.0,2.0
1242,4.0,6.0,0.0,4.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,0.0,4.0,6.0,1.0,4.0
1243,4.0,6.0,4.0,5.0,2.0,5.0,2.0,2.0,2.0,6.0,0.0,1.0,4.0,6.0,1.0,4.0
1244,4.0,6.0,0.0,5.0,3.0,3.0,2.0,2.0,1.0,6.0,1.0,3.0,4.0,6.0,1.0,4.0
1245,4.0,6.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,6.0,5.0,2.0,4.0,3.0,1.0,4.0
1246,4.0,6.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,6.0,4.0,0.0,4.0,6.0,1.0,3.0
1247,3.0,6.0,6.0,0.0,4.0,5.0,2.0,6.0,4.0,6.0,6.0,2.0,5.0,6.0,1.0,5.0
1248,3.0,6.0,6.0,0.0,4.0,5.0,2.0,6.0,5.0,6.0,6.0,3.0,4.0,6.0,1.0,5.0
1249,3.0,6.0,0.0,0.0,4.0,5.0,2.0,6.0,5.0,6.0,2.0,3.0,3.0,6.0,1.0,5.0
