,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1025,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
1026,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,1.0,0.0,1.0,6.0,0.0,0.0,5.0,3.0
1027,0.0,4.0,5.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
1028,0.0,0.0,0.0,4.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,6.0,2.0
1029,1.0,0.0,0.0,6.0,6.0,0.0,5.0,2.0,0.0,1.0,2.0,4.0,1.0,0.0,6.0,1.0
1030,1.0,0.0,0.0,6.0,6.0,5.0,6.0,2.0,1.0,1.0,3.0,5.0,2.0,3.0,6.0,2.0
1031,1.0,1.0,0.0,6.0,0.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,6.0,2.0
1032,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,5.0,1.0,0.0,1.0,5.0,3.0,5.0,0.0
1033,1.0,5.0,0.0,6.0,5.0,3.0,6.0,2.0,4.0,2.0,6.0,6.0,6.0,3.0,5.0,0.0
1034,2.0,4.0,6.0,5.0,6.0,1.0,6.0,6.0,5.0,2.0,0.0,6.0,6.0,3.0,1.0,0.0
1035,4.0,4.0,6.0,5.0,6.0,1.0,6.0,1.0,3.0,2.0,5.0,6.0,6.0,3.0,1.0,0.0
1036,4.0,4.0,0.0,6.0,2.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,6.0,3.0,1.0,1.0
1037,4.0,4.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,0.0,6.0,3.0,1.0,1.0
1038,4.0,1.0,0.0,5.0,0.0,1.0,4.0,0.0,1.0,3.0,6.0,0.0,6.0,3.0,1.0,2.0
1039,4.0,1.0,5.0,2.0,1.0,1.0,4.0,0.0,1.0,3.0,5.0,0.0,6.0,3.0,1.0,2.0
1040,4.0,1.0,0.0,3.0,2.0,1.0,4.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,1.0,3.0
1041,4.0,1.0,6.0,1.0,2.0,0.0,3.0,6.0,0.0,4.0,6.0,1.0,5.0,0.0,1.0,4.0
1042,4.0,0.0,0.0,0.0,2.0,5.0,2.0,6.0,1.0,3.0,3.0,0.0,4.0,0.0,1.0,5.0
1043,4.0,0.0,6.0,0.0,2.0,5.0,2.0,6.0,2.0,3.0,6.0,0.0,3.0,0.0,1.0,5.0
1044,4.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,2.0,3.0,4.0,0.0,3.0,0.0,1.0,5.0
1045,4.0,1.0,6.0,0.0,2.0,3.0,2.0,6.0,2.0,3.0,6.0,0.0,2.0,0.0,1.0,6.0
1046,4.0,1.0,0.0,0.0,3.0,3.0,2.0,6.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,6.0
1047,3.0,0.0,6.0,0.0,3.0,5.0,2.0,6.0,3.0,2.0,6.0,2.0,2.0,0.0,1.0,5.0
1048,3.0,0.0,6.0,0.0,3.0,5.0,2.0,6.0,3.0,2.0,6.0,1.0,2.0,0.0,1.0,6.0
1049,3.0,0.0,0.0,0.0,4.0,5.0,2.0,6.0,4.0,2.0,4.0,3.0,1.0,0.0,1.0,6.0
