,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
425,0.0,0.0,4.0,0.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,4.0,0.0,0.0,5.0,6.0
426,0.0,0.0,5.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
427,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
428,0.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,2.0
429,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,6.0,2.0
430,1.0,0.0,0.0,4.0,6.0,5.0,6.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,6.0,1.0
431,1.0,1.0,0.0,4.0,4.0,6.0,6.0,2.0,5.0,1.0,4.0,4.0,3.0,3.0,6.0,1.0
432,1.0,3.0,0.0,5.0,2.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,5.0,3.0,5.0,0.0
433,1.0,5.0,0.0,6.0,5.0,3.0,6.0,2.0,5.0,2.0,5.0,6.0,6.0,3.0,5.0,0.0
434,2.0,4.0,5.0,4.0,5.0,1.0,6.0,6.0,6.0,2.0,0.0,6.0,6.0,3.0,1.0,0.0
435,4.0,4.0,6.0,2.0,2.0,1.0,6.0,0.0,5.0,2.0,6.0,3.0,6.0,3.0,1.0,1.0
436,4.0,4.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0
437,4.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,3.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0
438,4.0,4.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,1.0,6.0,3.0,1.0,2.0
439,4.0,4.0,6.0,1.0,3.0,1.0,4.0,6.0,4.0,4.0,6.0,2.0,5.0,3.0,1.0,4.0
440,4.0,4.0,0.0,0.0,2.0,1.0,4.0,6.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,5.0
441,4.0,4.0,6.0,0.0,3.0,0.0,3.0,6.0,3.0,3.0,6.0,2.0,3.0,3.0,1.0,5.0
442,4.0,3.0,0.0,0.0,3.0,5.0,2.0,6.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,5.0
443,4.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,1.0,6.0
444,4.0,2.0,0.0,0.0,3.0,3.0,2.0,6.0,4.0,3.0,2.0,2.0,2.0,3.0,1.0,6.0
445,4.0,2.0,6.0,0.0,2.0,3.0,2.0,6.0,4.0,2.0,6.0,1.0,1.0,3.0,1.0,6.0
446,4.0,2.0,0.0,0.0,4.0,3.0,2.0,6.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,6.0
447,3.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,4.0,2.0,6.0,2.0,2.0,0.0,1.0,6.0
448,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,5.0,2.0,6.0,4.0,1.0,0.0,1.0,6.0
449,3.0,2.0,0.0,0.0,4.0,5.0,2.0,6.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,6.0
