,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1675,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,6.0
1676,0.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,3.0,0.0,3.0,6.0,0.0,0.0,5.0,5.0
1677,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
1678,0.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,3.0
1679,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,1.0,1.0,2.0,4.0,1.0,0.0,6.0,2.0
1680,1.0,0.0,0.0,4.0,5.0,5.0,6.0,2.0,2.0,1.0,3.0,5.0,2.0,0.0,6.0,2.0
1681,1.0,1.0,0.0,4.0,2.0,6.0,6.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,6.0,1.0
1682,1.0,3.0,0.0,5.0,1.0,6.0,6.0,2.0,5.0,1.0,2.0,2.0,5.0,0.0,5.0,0.0
1683,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,5.0,2.0,5.0,5.0,6.0,0.0,5.0,0.0
1684,2.0,4.0,6.0,5.0,5.0,1.0,6.0,6.0,5.0,2.0,0.0,6.0,6.0,0.0,1.0,0.0
1685,4.0,4.0,5.0,4.0,3.0,1.0,6.0,1.0,4.0,2.0,6.0,3.0,6.0,0.0,1.0,0.0
1686,4.0,4.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,3.0,0.0,3.0,5.0,0.0,1.0,1.0
1687,4.0,4.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,6.0,0.0,1.0,0.0
1688,4.0,4.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,0.0,6.0,0.0,1.0,0.0
1689,4.0,4.0,5.0,4.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,1.0,6.0,0.0,1.0,1.0
1690,4.0,4.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,4.0,3.0,1.0,6.0,0.0,1.0,1.0
1691,4.0,4.0,4.0,5.0,2.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,6.0,0.0,1.0,1.0
1692,4.0,3.0,5.0,6.0,2.0,5.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,4.0
1693,4.0,2.0,6.0,6.0,3.0,5.0,2.0,1.0,1.0,5.0,6.0,3.0,5.0,0.0,1.0,4.0
1694,4.0,2.0,0.0,6.0,4.0,3.0,2.0,1.0,0.0,6.0,4.0,3.0,4.0,0.0,1.0,3.0
1695,4.0,2.0,5.0,5.0,3.0,3.0,2.0,1.0,0.0,6.0,0.0,2.0,4.0,0.0,1.0,3.0
1696,4.0,2.0,0.0,6.0,3.0,3.0,2.0,2.0,0.0,6.0,4.0,2.0,4.0,0.0,1.0,4.0
1697,3.0,2.0,6.0,6.0,3.0,5.0,2.0,2.0,1.0,6.0,5.0,2.0,5.0,0.0,1.0,3.0
1698,3.0,2.0,0.0,5.0,4.0,5.0,2.0,2.0,1.0,6.0,1.0,3.0,4.0,0.0,1.0,3.0
1699,3.0,2.0,0.0,4.0,4.0,5.0,2.0,2.0,1.0,6.0,4.0,2.0,4.0,0.0,1.0,2.0
