,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.2102766798418973,0.07241480611045825,0.0,0.10042685990338165,0.03754853583656906,0.0,0.0,0.01662579094658639,0.8318609749806553,2.730516012203665e-05,0.8062161193423864,0.22109591271780193,0.012798096106981825,0.18115942028985504,0.3478260869565217,0.7375001663539215
1,0.3999999999999998,0.23766157461809645,0.0025994954969422025,0.2973703188405797,0.13550507280178745,0.0,0.13043478260869562,0.004033913935148755,0.7049769543910015,2.648967386798268e-05,0.8035278705580455,0.244015632633126,0.04987040859127559,0.0,0.7157190635451505,0.6395687219139131
2,0.5952569169960474,0.5945945945945945,0.008686552384011134,0.6104921449275362,0.26032832750014934,0.0,0.2565217391304348,0.00018322604712045132,0.5785441735541825,0.002372374812096481,0.7722395094857911,0.2735303696466408,0.09766229470818756,0.0,1.0,0.5925083066058034
3,0.6363636363636364,0.2579318448883666,0.0,0.20031149758454103,0.1340052466148425,0.0,0.5478260869565219,2.4951005906967975e-05,0.6599286763633917,0.029155801006718263,0.8060194568944463,0.2469060413613451,0.13632753945090764,0.0,1.0,0.6165874822001305
4,0.6956521739130435,0.3304935370152761,0.0,0.2251977777777778,0.09943960662930708,0.0,0.8608695652173913,2.0234668590788252e-05,0.667025994998374,0.07286985600972833,0.8062208773048366,0.2230907018400949,0.16003324130319854,0.43478260869565233,1.0,0.6099466336620487
5,0.7272727272727273,0.40217391304347844,0.0,0.2899670531400966,0.0458346030556402,0.5652173913043478,1.0,1.7429609621421217e-05,0.7058727052517074,0.12572142334437625,0.8061748836678181,0.21690278456278134,0.18534340527748108,0.6666666666666667,1.0,0.617465830904566
6,0.7272727272727273,0.4829612220916569,0.0,0.3222372946859903,0.016088847449401426,1.0,1.0,1.6415864900705415e-05,0.7742161128618048,0.17628738694246276,0.806166953730401,0.21661781468816552,0.21544261239495813,0.6666666666666667,0.8896321070234113,0.6150858608039108
7,0.7272727272727273,0.5505287896592241,0.0,0.4393822222222222,0.007785818924851695,1.0,1.0,1.5214187113148072e-05,0.824634690650548,0.22544769402878365,0.8052264631527528,0.21560006513597624,0.24633906777180986,0.6666666666666667,0.7090301003344482,0.5953451954769478
8,0.7272727272727273,0.670975323149236,0.0,0.45001855072463764,0.04693726530306406,0.32173913043478247,1.0,1.4086004073356056e-05,0.7878528333202499,0.2793320548083474,0.8074801513666453,0.22895293926071048,0.2774727847243037,0.6666666666666667,0.4180602006688962,0.5398694898036137
9,0.7865612648221345,0.5945945945945944,0.011276964818606395,0.32618315942028986,0.06110442001565699,0.1999999999999999,1.0,0.00493080608052958,0.7990401868320419,0.31956695974208404,0.7844151353957516,0.23465233675297573,0.2864421361748775,0.6666666666666667,0.07692307692307696,0.5677016098623477
