,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2075,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,5.0,0.0,0.0,5.0,6.0
2076,0.0,0.0,5.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,4.0,6.0,0.0,0.0,5.0,4.0
2077,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
2078,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,6.0,3.0
2079,1.0,0.0,0.0,4.0,5.0,0.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,6.0,2.0
2080,1.0,0.0,0.0,4.0,5.0,5.0,6.0,2.0,4.0,1.0,4.0,4.0,2.0,0.0,6.0,2.0
2081,1.0,1.0,0.0,5.0,1.0,6.0,6.0,2.0,5.0,1.0,1.0,3.0,3.0,0.0,6.0,2.0
2082,1.0,3.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,3.0,5.0,0.0,5.0,1.0
2083,1.0,5.0,0.0,5.0,4.0,3.0,6.0,2.0,6.0,2.0,4.0,5.0,6.0,0.0,5.0,0.0
2084,2.0,4.0,0.0,2.0,1.0,1.0,6.0,1.0,6.0,2.0,4.0,3.0,6.0,0.0,1.0,0.0
2085,4.0,4.0,0.0,2.0,0.0,1.0,6.0,1.0,5.0,2.0,5.0,3.0,5.0,0.0,1.0,1.0
2086,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,3.0,4.0,0.0,1.0,1.0
2087,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,5.0,0.0,1.0,1.0
2088,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,4.0,5.0,2.0,6.0,0.0,1.0,1.0
2089,4.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,5.0,0.0,1.0,1.0
2090,4.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0
2091,4.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,3.0,1.0,5.0,0.0,1.0,2.0
2092,4.0,3.0,0.0,2.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,0.0,4.0,0.0,1.0,4.0
2093,4.0,2.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,5.0,2.0,1.0,4.0,0.0,1.0,4.0
2094,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,0.0,1.0,3.0
2095,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,3.0,1.0,3.0,0.0,1.0,3.0
2096,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,6.0,5.0,1.0,3.0,0.0,1.0,4.0
2097,3.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,3.0
2098,3.0,2.0,0.0,4.0,3.0,5.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,1.0,4.0
2099,3.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,2.0,6.0,4.0,0.0,4.0,0.0,1.0,4.0
