,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.2102766798418973,0.07241480611045825,0.008742673330924565,0.09951478260869565,0.022503495703131593,0.0,0.0,0.016696588812409083,0.8516684235906291,2.7307046667363605e-05,0.8153339613843767,0.21987461325517402,0.011791693592564488,0.18115942028985504,0.3478260869565217,0.7522901389831563
1,0.3999999999999998,0.23766157461809645,0.0008674575454654944,0.25169364251207726,0.08727314205009352,0.0,0.13043478260869562,0.0045999616562782,0.7671832770743853,2.651678244287192e-05,0.8066173741756828,0.23758345546328216,0.045966514647508436,0.0,0.7157190635451505,0.6617137559166546
2,0.5952569169960474,0.5945945945945945,0.008674642364874809,0.4789217198067633,0.15161700141214793,0.0,0.2565217391304348,0.00013684912622361742,0.6989029505108163,0.0023185320274113834,0.7948699648862373,0.2515876893014201,0.08669565741896738,0.0,1.0,0.6309338443725796
3,0.6363636363636364,0.2579318448883666,0.0,0.15735062801932367,0.09199893946659593,0.0,0.5478260869565219,2.6210317758977674e-05,0.7757062273609135,0.028587980903835453,0.8061066862060323,0.22585898062205145,0.11975548173741499,0.0,1.0,0.6544962137847514
4,0.6956521739130435,0.3304935370152761,0.0,0.15860937198067634,0.08766124352524232,0.0,0.8608695652173913,2.0667735024695138e-05,0.8013493736752981,0.07138333038936132,0.8067204633621031,0.21946751343429802,0.1406518399264952,0.43478260869565233,1.0,0.6402784986447702
5,0.7272727272727273,0.40217391304347844,0.0,0.18775352657004826,0.061377893946932056,0.5652173913043478,1.0,1.794610966172118e-05,0.834347770014915,0.12731609487520565,0.8059528454201442,0.22028171307604968,0.16212570945144905,0.6666666666666667,1.0,0.6407886506700736
6,0.7272727272727273,0.4829612220916569,0.0,0.26051826086956525,0.018441862099022696,1.0,1.0,1.7110321430590593e-05,0.883400993596573,0.18052310176890665,0.8059084377706093,0.21608858492102714,0.1887292421189588,0.6666666666666667,0.8896321070234113,0.6318388097044223
7,0.7272727272727273,0.5505287896592241,0.0,0.3115143961352657,0.0076672570328896,1.0,1.0,1.569796624316504e-05,0.9299295735160537,0.23377138435176745,0.8055071829373123,0.2164549747598152,0.21485485777649496,0.6666666666666667,0.7090301003344482,0.6161815786321716
8,0.7272727272727273,0.670975323149236,0.0,0.4147884057971015,0.09453331644714863,0.32173913043478247,1.0,1.8594587183381607e-05,0.8971134113108523,0.287558894460406,0.8058513422212074,0.24548119198827825,0.24408523706951407,0.6666666666666667,0.4180602006688962,0.5613136192846337
9,0.7865612648221345,0.5945945945945944,0.0,0.37744956521739115,0.04204621149873294,0.1999999999999999,1.0,1.077295061443122e-05,0.8960312209126284,0.3474920362553156,0.8084428457690613,0.21796124409705747,0.25736694878374133,0.6666666666666667,0.07692307692307696,0.5790003681966792
