,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2225,0.0,0.0,5.0,1.0,5.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
2226,0.0,0.0,5.0,2.0,6.0,0.0,0.0,6.0,2.0,0.0,4.0,6.0,0.0,0.0,5.0,5.0
2227,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
2228,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,0.0,6.0,4.0
2229,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,1.0,1.0,3.0,5.0,1.0,0.0,6.0,3.0
2230,1.0,0.0,0.0,2.0,5.0,5.0,6.0,2.0,3.0,1.0,3.0,5.0,1.0,0.0,6.0,3.0
2231,1.0,1.0,0.0,3.0,0.0,6.0,6.0,2.0,5.0,1.0,2.0,2.0,2.0,0.0,6.0,4.0
2232,1.0,3.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,2.0,4.0,0.0,5.0,2.0
2233,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,5.0,2.0,6.0,6.0,5.0,0.0,5.0,0.0
2234,2.0,4.0,0.0,4.0,3.0,1.0,6.0,1.0,5.0,2.0,2.0,3.0,6.0,0.0,1.0,0.0
2235,4.0,4.0,0.0,3.0,2.0,1.0,6.0,1.0,4.0,3.0,5.0,3.0,4.0,0.0,1.0,1.0
2236,4.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,1.0
2237,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,5.0,0.0,1.0,1.0
2238,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,5.0,0.0,1.0,1.0
2239,4.0,4.0,4.0,4.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,5.0,0.0,1.0,2.0
2240,4.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,5.0,3.0,1.0,5.0,0.0,1.0,2.0
2241,4.0,4.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,5.0,4.0,0.0,4.0,0.0,1.0,2.0
2242,4.0,3.0,0.0,1.0,1.0,5.0,2.0,1.0,0.0,6.0,4.0,0.0,4.0,0.0,1.0,4.0
2243,4.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,1.0,6.0,2.0,2.0,3.0,0.0,1.0,4.0
2244,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,6.0,4.0,2.0,3.0,0.0,1.0,4.0
2245,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,0.0,3.0,0.0,1.0,4.0
2246,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,4.0,1.0,2.0,0.0,1.0,5.0
2247,3.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,4.0,1.0,4.0,0.0,1.0,4.0
2248,3.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,1.0,6.0,2.0,2.0,3.0,0.0,1.0,4.0
2249,3.0,2.0,0.0,1.0,2.0,5.0,2.0,2.0,1.0,6.0,4.0,2.0,3.0,0.0,1.0,3.0
