,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2125,0.0,0.0,6.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
2126,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
2127,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
2128,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,4.0
2129,1.0,0.0,0.0,2.0,5.0,0.0,5.0,2.0,3.0,1.0,1.0,4.0,1.0,0.0,6.0,3.0
2130,1.0,0.0,0.0,4.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,4.0,1.0,0.0,6.0,3.0
2131,1.0,1.0,0.0,5.0,2.0,6.0,6.0,2.0,5.0,1.0,3.0,2.0,3.0,0.0,6.0,2.0
2132,1.0,3.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,4.0,0.0,5.0,1.0
2133,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,5.0,2.0,4.0,5.0,6.0,0.0,5.0,0.0
2134,2.0,4.0,0.0,5.0,4.0,1.0,6.0,1.0,5.0,2.0,3.0,3.0,6.0,0.0,1.0,0.0
2135,4.0,4.0,0.0,5.0,4.0,1.0,6.0,1.0,4.0,3.0,6.0,4.0,5.0,0.0,1.0,0.0
2136,4.0,4.0,0.0,5.0,3.0,1.0,4.0,1.0,2.0,3.0,0.0,2.0,5.0,0.0,1.0,1.0
2137,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,3.0,6.0,0.0,1.0,0.0
2138,4.0,4.0,0.0,4.0,0.0,1.0,4.0,0.0,2.0,4.0,3.0,1.0,6.0,0.0,1.0,1.0
2139,4.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,4.0,5.0,0.0,6.0,0.0,1.0,2.0
2140,4.0,4.0,0.0,2.0,1.0,1.0,4.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,1.0,2.0
2141,4.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,4.0,1.0,5.0,0.0,1.0,2.0
2142,4.0,3.0,0.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,3.0,0.0,4.0,0.0,1.0,4.0
2143,4.0,2.0,0.0,2.0,2.0,5.0,2.0,1.0,2.0,6.0,3.0,1.0,4.0,0.0,1.0,5.0
2144,4.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,2.0,1.0,3.0,0.0,1.0,4.0
2145,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,6.0,4.0,1.0,3.0,0.0,1.0,5.0
2146,4.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,6.0,2.0,1.0,3.0,0.0,1.0,5.0
2147,3.0,2.0,4.0,3.0,1.0,5.0,2.0,2.0,1.0,6.0,5.0,0.0,4.0,0.0,1.0,4.0
2148,3.0,2.0,0.0,4.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,1.0,3.0,0.0,1.0,5.0
2149,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,1.0,3.0,0.0,1.0,4.0
