,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1500,0.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0
1501,0.0,0.0,5.0,6.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
1502,0.0,3.0,5.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
1503,0.0,0.0,0.0,5.0,6.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,6.0,3.0
1504,1.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,3.0,1.0,0.0,3.0,1.0,0.0,6.0,3.0
1505,1.0,0.0,0.0,6.0,5.0,6.0,6.0,2.0,4.0,1.0,6.0,5.0,2.0,0.0,6.0,3.0
1506,1.0,1.0,0.0,6.0,2.0,6.0,6.0,2.0,5.0,1.0,4.0,2.0,3.0,0.0,5.0,2.0
1507,1.0,4.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,0.0,3.0,5.0,0.0,5.0,1.0
1508,1.0,5.0,0.0,6.0,5.0,1.0,6.0,2.0,6.0,2.0,0.0,5.0,6.0,0.0,4.0,0.0
1509,3.0,4.0,4.0,6.0,3.0,1.0,6.0,4.0,6.0,2.0,0.0,4.0,6.0,0.0,0.0,1.0
1510,4.0,4.0,0.0,6.0,3.0,1.0,5.0,1.0,5.0,3.0,4.0,4.0,5.0,0.0,0.0,1.0
1511,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,5.0,0.0,0.0,2.0
1512,4.0,4.0,0.0,5.0,0.0,1.0,4.0,0.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,2.0
1513,4.0,4.0,6.0,6.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0
1514,4.0,4.0,0.0,5.0,2.0,1.0,4.0,0.0,3.0,4.0,2.0,1.0,5.0,0.0,0.0,3.0
1515,4.0,4.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,3.0
1516,4.0,3.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0
1517,4.0,2.0,5.0,3.0,3.0,6.0,2.0,1.0,3.0,5.0,5.0,2.0,4.0,0.0,0.0,5.0
1518,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,4.0
1519,4.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,4.0
1520,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,6.0,1.0,1.0,3.0,0.0,0.0,4.0
1521,3.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,3.0,6.0,6.0,0.0,4.0,0.0,0.0,2.0
1522,3.0,2.0,0.0,1.0,3.0,5.0,2.0,1.0,4.0,6.0,1.0,2.0,3.0,0.0,0.0,3.0
1523,3.0,2.0,0.0,2.0,1.0,5.0,2.0,1.0,4.0,6.0,4.0,0.0,3.0,0.0,0.0,4.0
1524,3.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,6.0,4.0,0.0,2.0,0.0,0.0,5.0
