,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
250,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0
251,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,3.0,0.0,4.0,6.0,0.0,0.0,5.0,6.0
252,0.0,6.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
253,0.0,0.0,6.0,5.0,6.0,0.0,1.0,3.0,2.0,0.0,6.0,6.0,0.0,0.0,6.0,5.0
254,0.0,0.0,0.0,4.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,6.0,3.0
255,1.0,0.0,0.0,5.0,6.0,0.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,6.0,2.0
256,1.0,0.0,0.0,5.0,6.0,6.0,6.0,2.0,3.0,1.0,4.0,6.0,2.0,3.0,6.0,2.0
257,1.0,1.0,0.0,5.0,3.0,6.0,6.0,2.0,4.0,1.0,2.0,3.0,3.0,3.0,6.0,1.0
258,1.0,2.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,2.0,5.0,3.0,5.0,1.0
259,1.0,6.0,0.0,5.0,5.0,5.0,6.0,2.0,5.0,2.0,1.0,5.0,6.0,3.0,5.0,0.0
260,1.0,4.0,0.0,5.0,4.0,1.0,6.0,1.0,5.0,2.0,6.0,4.0,6.0,3.0,0.0,0.0
261,3.0,4.0,0.0,4.0,1.0,1.0,6.0,1.0,5.0,3.0,1.0,3.0,5.0,3.0,0.0,0.0
262,4.0,4.0,4.0,5.0,1.0,1.0,5.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,0.0,1.0
263,4.0,4.0,0.0,5.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,5.0,3.0,0.0,1.0
264,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,2.0,4.0,5.0,3.0,5.0,3.0,0.0,1.0
265,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,6.0,3.0,0.0,1.0
266,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,5.0,4.0,1.0,6.0,3.0,0.0,1.0
267,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,1.0,5.0,3.0,0.0,5.0,3.0,0.0,1.0
268,4.0,4.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,6.0,5.0,1.0,6.0,3.0,0.0,1.0
269,4.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,6.0,1.0,1.0,4.0,3.0,0.0,2.0
270,4.0,2.0,0.0,2.0,3.0,6.0,2.0,1.0,2.0,6.0,2.0,2.0,5.0,3.0,0.0,5.0
271,4.0,2.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,6.0,0.0,3.0,4.0,3.0,0.0,4.0
272,4.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,6.0,5.0,1.0,4.0,3.0,0.0,4.0
273,4.0,2.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,6.0,5.0,2.0,3.0,3.0,0.0,4.0
274,4.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,3.0,3.0,0.0,5.0
