,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
325,0.0,0.0,6.0,1.0,4.0,0.0,0.0,6.0,6.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
326,0.0,0.0,5.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
327,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
328,0.0,0.0,0.0,2.0,5.0,0.0,2.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,6.0,4.0
329,1.0,0.0,0.0,4.0,6.0,0.0,5.0,2.0,4.0,1.0,3.0,4.0,1.0,0.0,6.0,4.0
330,1.0,0.0,0.0,5.0,5.0,5.0,6.0,2.0,4.0,1.0,2.0,5.0,1.0,3.0,6.0,4.0
331,1.0,1.0,0.0,4.0,2.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,3.0,6.0,3.0
332,1.0,3.0,0.0,4.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,5.0,1.0
333,1.0,5.0,0.0,5.0,5.0,3.0,6.0,2.0,6.0,2.0,2.0,6.0,5.0,3.0,5.0,0.0
334,2.0,4.0,0.0,3.0,5.0,1.0,6.0,1.0,5.0,2.0,4.0,4.0,6.0,3.0,1.0,0.0
335,4.0,4.0,0.0,4.0,4.0,1.0,6.0,1.0,5.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0
336,4.0,4.0,0.0,4.0,3.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,3.0,1.0,2.0
337,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,2.0
338,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,6.0,3.0,1.0,1.0
339,4.0,4.0,5.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,0.0,5.0,3.0,1.0,1.0
340,4.0,4.0,0.0,5.0,2.0,1.0,4.0,0.0,2.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0
341,4.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,5.0,4.0,2.0,4.0,3.0,1.0,2.0
342,4.0,3.0,0.0,5.0,2.0,5.0,2.0,1.0,2.0,5.0,1.0,0.0,4.0,3.0,1.0,4.0
343,4.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,2.0,5.0,5.0,2.0,4.0,3.0,1.0,4.0
344,4.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,5.0,4.0,1.0,3.0,3.0,1.0,4.0
345,4.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,2.0,6.0,4.0,1.0,3.0,3.0,1.0,4.0
346,4.0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,2.0,6.0,2.0,2.0,3.0,0.0,1.0,5.0
347,3.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,2.0,6.0,5.0,0.0,4.0,0.0,1.0,4.0
348,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,3.0,6.0,2.0,3.0,3.0,0.0,1.0,5.0
349,3.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,3.0,6.0,3.0,0.0,3.0,0.0,1.0,4.0
