,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1950,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
1951,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,4.0
1952,0.0,3.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
1953,0.0,0.0,0.0,3.0,5.0,0.0,2.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,6.0,3.0
1954,1.0,0.0,0.0,5.0,5.0,0.0,5.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,6.0,2.0
1955,1.0,0.0,0.0,5.0,4.0,6.0,6.0,2.0,4.0,1.0,5.0,3.0,1.0,0.0,6.0,2.0
1956,1.0,1.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,0.0,5.0,2.0
1957,1.0,3.0,0.0,4.0,0.0,6.0,6.0,2.0,6.0,1.0,5.0,3.0,4.0,0.0,5.0,1.0
1958,1.0,5.0,0.0,2.0,5.0,1.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,0.0,5.0,0.0
1959,3.0,4.0,0.0,1.0,2.0,1.0,6.0,1.0,6.0,2.0,2.0,3.0,5.0,0.0,1.0,0.0
1960,4.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,5.0,2.0,2.0,5.0,4.0,0.0,1.0,1.0
1961,4.0,4.0,0.0,1.0,5.0,1.0,4.0,1.0,3.0,3.0,5.0,5.0,4.0,0.0,1.0,1.0
1962,4.0,4.0,0.0,2.0,5.0,1.0,4.0,1.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,1.0
1963,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,5.0,0.0,1.0,1.0
1964,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,5.0,0.0,1.0,2.0
1965,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,0.0,1.0,1.0
1966,4.0,4.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,1.0,4.0,0.0,1.0,2.0
1967,4.0,2.0,0.0,4.0,3.0,6.0,2.0,1.0,2.0,6.0,2.0,1.0,4.0,0.0,1.0,4.0
1968,4.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,1.0,6.0,4.0,1.0,3.0,0.0,1.0,3.0
1969,4.0,2.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,6.0,2.0,2.0,4.0,0.0,1.0,3.0
1970,4.0,2.0,0.0,4.0,3.0,3.0,2.0,2.0,1.0,6.0,4.0,2.0,3.0,0.0,1.0,4.0
1971,3.0,2.0,0.0,5.0,3.0,4.0,2.0,2.0,1.0,6.0,2.0,1.0,4.0,0.0,1.0,3.0
1972,3.0,2.0,0.0,5.0,2.0,5.0,2.0,2.0,2.0,6.0,3.0,0.0,4.0,0.0,1.0,3.0
1973,3.0,2.0,0.0,4.0,3.0,5.0,2.0,2.0,2.0,6.0,5.0,1.0,4.0,0.0,1.0,3.0
1974,3.0,2.0,0.0,3.0,4.0,5.0,2.0,2.0,2.0,6.0,2.0,4.0,3.0,0.0,1.0,3.0
