,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
725,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,6.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
726,0.0,0.0,4.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,4.0
727,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
728,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,3.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
729,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,6.0,3.0
730,1.0,0.0,0.0,4.0,6.0,5.0,6.0,2.0,5.0,1.0,4.0,6.0,1.0,3.0,6.0,3.0
731,1.0,1.0,0.0,4.0,5.0,6.0,6.0,2.0,6.0,1.0,3.0,5.0,2.0,3.0,6.0,3.0
732,1.0,3.0,0.0,4.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,1.0,3.0,3.0,5.0,2.0
733,1.0,5.0,0.0,4.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,6.0,5.0,3.0,5.0,0.0
734,2.0,4.0,0.0,3.0,5.0,1.0,6.0,1.0,6.0,2.0,4.0,5.0,6.0,3.0,1.0,1.0
735,4.0,4.0,0.0,1.0,0.0,1.0,6.0,1.0,6.0,2.0,5.0,1.0,4.0,3.0,1.0,3.0
736,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,5.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0
737,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,5.0,3.0,3.0,1.0,4.0,3.0,1.0,2.0
738,4.0,4.0,5.0,1.0,0.0,1.0,4.0,6.0,5.0,3.0,6.0,0.0,4.0,3.0,1.0,2.0
739,4.0,4.0,6.0,0.0,3.0,1.0,4.0,6.0,6.0,3.0,6.0,2.0,3.0,3.0,1.0,5.0
740,4.0,4.0,0.0,0.0,2.0,1.0,4.0,6.0,6.0,3.0,3.0,0.0,3.0,3.0,1.0,5.0
741,4.0,4.0,6.0,0.0,3.0,0.0,3.0,6.0,4.0,3.0,6.0,2.0,2.0,3.0,1.0,6.0
742,4.0,3.0,0.0,0.0,4.0,5.0,2.0,6.0,5.0,3.0,4.0,2.0,2.0,3.0,1.0,6.0
743,4.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,5.0,3.0,6.0,2.0,2.0,3.0,1.0,6.0
744,4.0,2.0,0.0,0.0,3.0,3.0,2.0,6.0,5.0,2.0,4.0,2.0,1.0,3.0,1.0,6.0
745,4.0,2.0,6.0,0.0,4.0,3.0,2.0,6.0,5.0,2.0,6.0,3.0,1.0,3.0,1.0,6.0
746,4.0,2.0,0.0,0.0,4.0,3.0,2.0,6.0,5.0,2.0,3.0,4.0,1.0,0.0,1.0,6.0
747,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,6.0,2.0,6.0,3.0,1.0,0.0,1.0,6.0
748,3.0,2.0,6.0,0.0,5.0,5.0,2.0,6.0,6.0,2.0,6.0,4.0,1.0,0.0,1.0,6.0
749,3.0,2.0,0.0,0.0,4.0,5.0,2.0,6.0,6.0,2.0,2.0,3.0,1.0,0.0,1.0,6.0
