,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
575,0.0,0.0,5.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,4.0,5.0,0.0,0.0,5.0,6.0
576,0.0,0.0,5.0,3.0,6.0,0.0,0.0,6.0,4.0,0.0,2.0,6.0,0.0,0.0,5.0,5.0
577,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
578,0.0,0.0,0.0,2.0,6.0,0.0,2.0,3.0,4.0,0.0,1.0,6.0,0.0,0.0,6.0,5.0
579,1.0,0.0,0.0,3.0,6.0,0.0,5.0,2.0,4.0,1.0,2.0,6.0,1.0,0.0,6.0,3.0
580,1.0,0.0,0.0,4.0,6.0,5.0,6.0,2.0,5.0,1.0,4.0,5.0,1.0,3.0,6.0,3.0
581,1.0,1.0,0.0,5.0,4.0,6.0,6.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,6.0,3.0
582,1.0,3.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,1.0,3.0,4.0,3.0,5.0,2.0
583,1.0,5.0,0.0,6.0,5.0,3.0,6.0,2.0,6.0,2.0,5.0,6.0,6.0,3.0,5.0,0.0
584,2.0,4.0,0.0,3.0,4.0,1.0,6.0,1.0,6.0,2.0,5.0,4.0,6.0,3.0,1.0,0.0
585,4.0,4.0,0.0,3.0,1.0,1.0,6.0,1.0,6.0,2.0,5.0,3.0,5.0,3.0,1.0,1.0
586,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,5.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0
587,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,2.0,5.0,3.0,1.0,1.0
588,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,2.0,0.0,5.0,3.0,1.0,1.0
589,4.0,4.0,0.0,3.0,0.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,2.0
590,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,5.0,3.0,0.0,5.0,3.0,1.0,3.0
591,4.0,4.0,5.0,3.0,1.0,0.0,3.0,0.0,2.0,5.0,6.0,0.0,4.0,3.0,1.0,4.0
592,4.0,3.0,0.0,5.0,1.0,5.0,2.0,4.0,3.0,5.0,2.0,1.0,4.0,3.0,1.0,6.0
593,4.0,2.0,6.0,0.0,1.0,5.0,2.0,6.0,5.0,5.0,6.0,0.0,3.0,3.0,1.0,6.0
594,4.0,2.0,0.0,0.0,2.0,3.0,2.0,6.0,5.0,5.0,5.0,1.0,3.0,3.0,1.0,6.0
595,4.0,2.0,6.0,0.0,2.0,3.0,2.0,6.0,5.0,4.0,6.0,1.0,2.0,3.0,1.0,6.0
596,4.0,2.0,6.0,0.0,3.0,3.0,2.0,6.0,5.0,4.0,4.0,2.0,2.0,0.0,1.0,6.0
597,3.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,5.0,4.0,6.0,1.0,2.0,0.0,1.0,6.0
598,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,0.0,1.0,6.0
599,3.0,2.0,0.0,0.0,3.0,5.0,2.0,6.0,6.0,3.0,4.0,1.0,1.0,0.0,1.0,6.0
