,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1800,0.0,0.0,4.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,6.0
1801,0.0,0.0,5.0,5.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0
1802,0.0,3.0,4.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
1803,0.0,0.0,4.0,6.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,6.0,1.0,0.0,6.0,4.0
1804,1.0,0.0,0.0,6.0,6.0,0.0,5.0,2.0,3.0,1.0,0.0,6.0,1.0,0.0,6.0,4.0
1805,1.0,0.0,0.0,6.0,5.0,6.0,6.0,2.0,5.0,1.0,0.0,4.0,2.0,0.0,6.0,4.0
1806,1.0,1.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,0.0,3.0,3.0,0.0,5.0,3.0
1807,1.0,3.0,0.0,6.0,0.0,6.0,6.0,2.0,6.0,1.0,0.0,2.0,5.0,0.0,5.0,1.0
1808,1.0,5.0,4.0,6.0,5.0,1.0,6.0,2.0,6.0,2.0,0.0,6.0,6.0,0.0,5.0,0.0
1809,3.0,4.0,0.0,6.0,3.0,1.0,6.0,1.0,6.0,2.0,0.0,3.0,6.0,0.0,1.0,0.0
1810,4.0,4.0,0.0,6.0,0.0,1.0,5.0,1.0,6.0,2.0,0.0,2.0,5.0,0.0,1.0,2.0
1811,4.0,4.0,4.0,6.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,5.0,0.0,1.0,2.0
1812,4.0,4.0,5.0,6.0,0.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,6.0,0.0,1.0,1.0
1813,4.0,4.0,5.0,6.0,0.0,1.0,4.0,0.0,4.0,3.0,4.0,0.0,6.0,0.0,1.0,2.0
1814,4.0,4.0,5.0,5.0,0.0,1.0,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,1.0,3.0
1815,4.0,4.0,0.0,6.0,0.0,1.0,4.0,0.0,4.0,4.0,3.0,0.0,6.0,0.0,1.0,3.0
1816,4.0,4.0,6.0,6.0,1.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,5.0,6.0,1.0,3.0
1817,4.0,2.0,0.0,5.0,0.0,6.0,2.0,1.0,4.0,5.0,3.0,0.0,5.0,0.0,1.0,5.0
1818,4.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,0.0,4.0,0.0,1.0,4.0
1819,4.0,2.0,0.0,5.0,0.0,3.0,2.0,1.0,3.0,5.0,5.0,0.0,4.0,0.0,1.0,4.0
1820,4.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,5.0,5.0,0.0,3.0,0.0,1.0,4.0
1821,3.0,2.0,0.0,2.0,0.0,4.0,2.0,1.0,4.0,6.0,4.0,0.0,4.0,0.0,1.0,4.0
1822,3.0,2.0,4.0,1.0,0.0,5.0,2.0,1.0,4.0,6.0,5.0,0.0,4.0,0.0,1.0,4.0
1823,3.0,2.0,0.0,1.0,2.0,5.0,2.0,1.0,5.0,6.0,2.0,0.0,3.0,0.0,1.0,4.0
1824,3.0,2.0,5.0,1.0,0.0,5.0,2.0,1.0,5.0,6.0,4.0,0.0,3.0,0.0,1.0,4.0
