,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.2102766798418973,0.07241480611045825,0.0,0.08914566280193237,0.027276127905365044,0.0,0.0,0.017859152382141096,0.8389036233753124,2.730321950375446e-05,0.8068330684734236,0.21910112359550876,0.010900074464344966,0.18115942028985504,0.3478260869565217,0.7495597166216402
1,0.3999999999999998,0.23766157461809645,0.005213493784040574,0.2458031449275362,0.1447594792158493,0.0,0.13043478260869562,0.008065308151659421,0.6964652185127451,2.653991965960474e-05,0.806461947402311,0.24698746132551977,0.04522051365434196,0.0,0.7157190635451505,0.6358889731748757
2,0.5952569169960474,0.5945945945945945,0.009549242576311106,0.5408057584541063,0.22577790490693278,0.0,0.2565217391304348,0.00013478378613841747,0.5982725605858407,0.002775626212886426,0.7895045692299397,0.26310861423221305,0.09144385084484714,0.17959657971014495,1.0,0.6068014355234382
3,0.6363636363636364,0.2579318448883666,0.0,0.2158047342995169,0.11004140443754286,0.0,0.5478260869565219,2.2795405143604145e-05,0.6828887754987609,0.034044795237734744,0.8044160235487421,0.22622537046084043,0.1249723361950247,0.37676202898550726,1.0,0.6331696410747795
4,0.6956521739130435,0.3304935370152761,0.0,0.31198647342995167,0.14397684148251405,0.0,0.8608695652173913,1.9902556066244405e-05,0.6924294333359501,0.08126612425484465,0.8056213740361163,0.24051457417358957,0.14607769437284343,0.46851101449275356,1.0,0.6206442998274355
5,0.7272727272727273,0.40217391304347844,0.0,0.3038432850241546,0.18110059758061958,0.5652173913043478,1.0,1.8105848053707913e-05,0.7235900685200345,0.13802338114584195,0.8080701387104653,0.25451880801172727,0.168725221939075,0.5144928985507246,1.0,0.6239647240964764
6,0.7272727272727273,0.4829612220916569,0.0,0.28256512077294693,0.06477680721700453,1.0,1.0,1.5395745731761567e-05,0.8022563389442756,0.19051368105848407,0.8057879027218718,0.23493730662758844,0.1953741088999778,0.5328976811594203,0.8896321070234113,0.6259787155702835
7,0.7272727272727273,0.5505287896592241,0.0,0.29003033816425117,0.005742960846632172,1.0,1.0,1.2926344838023799e-05,0.8698427739960302,0.23868721679289695,0.8067553550867378,0.21063344732128658,0.22043405292907742,0.53743115942029,0.7090301003344482,0.6197703872275678
8,0.7272727272727273,0.670975323149236,0.0,0.35787420289855076,0.07004983510477161,0.32173913043478247,1.0,1.3308604279249194e-05,0.8438631954334931,0.2866221706326175,0.8066522659003175,0.23400097703957387,0.2441744029932599,0.6304405797101449,0.4180602006688962,0.5757198688687489
9,0.7865612648221345,0.5945945945945944,0.0,0.2037577777777778,0.03569474151008421,0.1999999999999999,1.0,7.420796139201052e-06,0.8413119175516703,0.3369862618645076,0.8075213870412136,0.22077023286110048,0.25115958124103227,0.5617960869565218,0.07692307692307696,0.5878282162867144
