,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1175,0.0,0.0,6.0,1.0,5.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
1176,0.0,0.0,5.0,2.0,6.0,0.0,0.0,5.0,3.0,0.0,4.0,6.0,0.0,0.0,5.0,5.0
1177,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
1178,0.0,0.0,0.0,1.0,6.0,0.0,2.0,2.0,3.0,0.0,1.0,6.0,0.0,0.0,6.0,4.0
1179,1.0,0.0,0.0,2.0,6.0,0.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,6.0,2.0
1180,1.0,0.0,0.0,4.0,6.0,5.0,6.0,2.0,3.0,1.0,1.0,6.0,1.0,3.0,6.0,2.0
1181,1.0,1.0,0.0,6.0,5.0,6.0,6.0,2.0,5.0,1.0,1.0,5.0,3.0,3.0,6.0,1.0
1182,1.0,3.0,0.0,6.0,3.0,6.0,6.0,2.0,6.0,1.0,1.0,4.0,5.0,3.0,5.0,0.0
1183,1.0,5.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,2.0,3.0,6.0,6.0,3.0,5.0,0.0
1184,2.0,4.0,0.0,5.0,5.0,1.0,6.0,3.0,5.0,2.0,5.0,5.0,6.0,3.0,1.0,0.0
1185,4.0,4.0,0.0,3.0,5.0,1.0,6.0,1.0,5.0,3.0,6.0,5.0,5.0,3.0,1.0,1.0
1186,4.0,4.0,0.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,1.0
1187,4.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,4.0,4.0,2.0,6.0,3.0,1.0,1.0
1188,4.0,6.0,0.0,4.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,6.0,6.0,1.0,0.0
1189,4.0,6.0,0.0,5.0,0.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,6.0,6.0,1.0,1.0
1190,4.0,6.0,0.0,6.0,0.0,1.0,4.0,1.0,1.0,5.0,4.0,0.0,6.0,6.0,1.0,1.0
1191,4.0,6.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,6.0,4.0,1.0,6.0,6.0,1.0,1.0
1192,4.0,6.0,0.0,5.0,1.0,5.0,2.0,1.0,0.0,6.0,1.0,0.0,6.0,6.0,1.0,3.0
1193,4.0,6.0,4.0,6.0,1.0,5.0,2.0,2.0,1.0,6.0,1.0,1.0,5.0,6.0,1.0,2.0
1194,4.0,6.0,0.0,6.0,1.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,5.0,6.0,1.0,1.0
1195,4.0,6.0,4.0,6.0,1.0,3.0,2.0,2.0,0.0,6.0,1.0,1.0,5.0,6.0,1.0,1.0
1196,4.0,6.0,0.0,6.0,1.0,3.0,2.0,2.0,0.0,6.0,6.0,1.0,5.0,6.0,1.0,1.0
1197,3.0,6.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,6.0,4.0,0.0,6.0,6.0,1.0,0.0
1198,3.0,6.0,0.0,5.0,2.0,5.0,2.0,2.0,1.0,6.0,0.0,1.0,6.0,6.0,1.0,1.0
1199,3.0,6.0,6.0,5.0,1.0,5.0,2.0,5.0,2.0,6.0,6.0,0.0,6.0,6.0,1.0,1.0
