,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1700,0.0,0.0,0.0,1.0,4.0,0.0,0.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
1701,0.0,0.0,5.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0
1702,0.0,5.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
1703,0.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,6.0,5.0
1704,1.0,0.0,0.0,5.0,6.0,0.0,4.0,2.0,3.0,1.0,5.0,4.0,1.0,0.0,6.0,4.0
1705,1.0,0.0,0.0,5.0,5.0,4.0,6.0,2.0,4.0,1.0,1.0,5.0,1.0,0.0,6.0,3.0
1706,1.0,1.0,0.0,5.0,2.0,6.0,6.0,2.0,5.0,1.0,5.0,3.0,2.0,0.0,6.0,2.0
1707,1.0,2.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,3.0,0.0,5.0,2.0
1708,1.0,5.0,0.0,6.0,4.0,4.0,6.0,2.0,6.0,1.0,1.0,5.0,5.0,0.0,5.0,0.0
1709,1.0,4.0,0.0,6.0,1.0,1.0,6.0,1.0,6.0,2.0,0.0,2.0,6.0,0.0,1.0,0.0
1710,4.0,4.0,0.0,6.0,0.0,1.0,6.0,1.0,6.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0
1711,4.0,4.0,6.0,6.0,0.0,1.0,4.0,1.0,5.0,3.0,0.0,1.0,4.0,0.0,1.0,1.0
1712,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,0.0,1.0,1.0
1713,4.0,4.0,0.0,6.0,1.0,1.0,4.0,1.0,3.0,3.0,6.0,3.0,5.0,6.0,1.0,0.0
1714,4.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,5.0,6.0,1.0,0.0
1715,4.0,4.0,0.0,6.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,0.0,5.0,6.0,1.0,1.0
1716,4.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,0.0,6.0,0.0,1.0,1.0
1717,4.0,4.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,5.0,5.0,0.0,5.0,0.0,1.0,2.0
1718,4.0,2.0,4.0,3.0,1.0,6.0,2.0,1.0,3.0,5.0,6.0,0.0,5.0,0.0,1.0,4.0
1719,4.0,2.0,0.0,5.0,2.0,3.0,2.0,1.0,2.0,5.0,0.0,1.0,4.0,0.0,1.0,4.0
1720,4.0,2.0,0.0,6.0,2.0,3.0,2.0,1.0,2.0,6.0,0.0,1.0,4.0,0.0,1.0,4.0
1721,4.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,2.0,6.0,0.0,0.0,3.0,0.0,1.0,4.0
1722,3.0,2.0,4.0,6.0,1.0,4.0,2.0,1.0,2.0,6.0,0.0,0.0,5.0,0.0,1.0,3.0
1723,3.0,2.0,6.0,6.0,2.0,5.0,2.0,1.0,3.0,6.0,0.0,1.0,5.0,0.0,1.0,3.0
1724,3.0,2.0,4.0,6.0,0.0,5.0,2.0,2.0,3.0,6.0,0.0,0.0,4.0,0.0,1.0,3.0
