,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
100,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,3.0,0.0,0.0,4.0,6.0
101,0.0,0.0,5.0,5.0,6.0,0.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,6.0
102,0.0,1.0,5.0,5.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
103,0.0,2.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
104,0.0,0.0,0.0,3.0,5.0,0.0,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,6.0,3.0
105,0.0,0.0,0.0,3.0,5.0,0.0,3.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,6.0,2.0
106,1.0,0.0,0.0,4.0,6.0,0.0,6.0,3.0,2.0,1.0,3.0,5.0,1.0,3.0,6.0,2.0
107,1.0,0.0,0.0,5.0,5.0,6.0,6.0,3.0,3.0,1.0,1.0,5.0,2.0,3.0,6.0,2.0
108,1.0,1.0,0.0,5.0,4.0,6.0,6.0,2.0,4.0,1.0,5.0,2.0,3.0,3.0,6.0,2.0
109,1.0,2.0,0.0,5.0,2.0,6.0,6.0,2.0,5.0,1.0,4.0,3.0,4.0,3.0,5.0,1.0
110,1.0,5.0,0.0,5.0,3.0,6.0,6.0,2.0,6.0,1.0,2.0,5.0,5.0,3.0,5.0,0.0
111,1.0,5.0,0.0,5.0,5.0,1.0,6.0,2.0,5.0,2.0,5.0,5.0,6.0,3.0,4.0,0.0
112,2.0,4.0,0.0,4.0,3.0,1.0,6.0,1.0,5.0,2.0,4.0,3.0,6.0,3.0,1.0,0.0
113,4.0,4.0,0.0,3.0,1.0,1.0,6.0,1.0,5.0,2.0,5.0,2.0,5.0,3.0,1.0,1.0
114,4.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,4.0,5.0,3.0,1.0,1.0
115,4.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0
116,4.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0
117,4.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,6.0,3.0,1.0,0.0
118,4.0,4.0,5.0,2.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0
119,4.0,4.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,5.0,1.0,0.0,5.0,3.0,1.0,1.0
120,4.0,4.0,0.0,4.0,1.0,1.0,4.0,0.0,0.0,5.0,5.0,1.0,6.0,3.0,1.0,1.0
121,4.0,4.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0
122,4.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,6.0,2.0,1.0,5.0,3.0,1.0,2.0
123,4.0,2.0,0.0,3.0,2.0,6.0,2.0,1.0,1.0,6.0,2.0,0.0,5.0,3.0,1.0,5.0
124,4.0,2.0,0.0,2.0,3.0,4.0,2.0,1.0,0.0,6.0,3.0,3.0,4.0,3.0,1.0,4.0
