,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1350,0.0,0.0,4.0,1.0,3.0,0.0,0.0,6.0,6.0,0.0,5.0,5.0,0.0,0.0,5.0,6.0
1351,0.0,0.0,4.0,2.0,6.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,5.0,5.0
1352,0.0,5.0,6.0,6.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
1353,0.0,0.0,4.0,3.0,6.0,0.0,1.0,3.0,4.0,0.0,4.0,6.0,0.0,0.0,6.0,3.0
1354,1.0,0.0,0.0,3.0,5.0,0.0,4.0,2.0,4.0,1.0,5.0,5.0,1.0,0.0,6.0,2.0
1355,1.0,0.0,0.0,2.0,5.0,3.0,6.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,6.0,1.0
1356,1.0,1.0,0.0,3.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,2.0,3.0,6.0,1.0
1357,1.0,2.0,0.0,2.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,5.0,1.0
1358,1.0,5.0,0.0,3.0,4.0,6.0,6.0,2.0,6.0,2.0,1.0,5.0,5.0,3.0,5.0,0.0
1359,1.0,5.0,0.0,2.0,4.0,1.0,6.0,1.0,6.0,2.0,5.0,4.0,6.0,3.0,4.0,0.0
1360,3.0,4.0,0.0,2.0,0.0,1.0,6.0,1.0,6.0,2.0,2.0,2.0,5.0,3.0,1.0,1.0
1361,4.0,4.0,0.0,2.0,0.0,1.0,5.0,1.0,6.0,3.0,1.0,3.0,4.0,3.0,1.0,2.0
1362,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,5.0,3.0,2.0,1.0,4.0,3.0,1.0,2.0
1363,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,5.0,3.0,6.0,1.0,5.0,3.0,1.0,1.0
1364,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,4.0,4.0,4.0,1.0,5.0,3.0,1.0,1.0
1365,4.0,5.0,0.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0
1366,4.0,6.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,5.0,5.0,0.0,5.0,0.0,1.0,2.0
1367,4.0,6.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,5.0,4.0,1.0,4.0,0.0,1.0,2.0
1368,4.0,6.0,0.0,2.0,2.0,6.0,2.0,1.0,4.0,5.0,3.0,1.0,4.0,0.0,1.0,4.0
1369,4.0,6.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,3.0,0.0,1.0,3.0
1370,4.0,6.0,0.0,4.0,2.0,3.0,2.0,1.0,3.0,6.0,3.0,0.0,3.0,0.0,1.0,3.0
1371,4.0,6.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,6.0,2.0,1.0,3.0,0.0,1.0,3.0
1372,4.0,6.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,6.0,4.0,1.0,3.0,0.0,1.0,3.0
1373,3.0,6.0,0.0,3.0,2.0,5.0,2.0,2.0,2.0,6.0,5.0,1.0,4.0,0.0,1.0,2.0
1374,3.0,6.0,6.0,2.0,3.0,5.0,2.0,5.0,3.0,6.0,6.0,1.0,4.0,0.0,1.0,2.0
