,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
2375,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,1.0,4.0,0.0,0.0,5.0,6.0
2376,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,3.0
2377,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
2378,0.0,0.0,0.0,1.0,5.0,0.0,2.0,3.0,2.0,0.0,1.0,5.0,0.0,0.0,6.0,3.0
2379,1.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,2.0,1.0,4.0,4.0,1.0,0.0,6.0,2.0
2380,1.0,0.0,0.0,1.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,6.0,3.0
2381,1.0,1.0,0.0,2.0,1.0,6.0,6.0,2.0,5.0,1.0,3.0,3.0,2.0,3.0,6.0,4.0
2382,1.0,3.0,0.0,3.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,2.0,4.0,3.0,5.0,2.0
2383,1.0,5.0,0.0,3.0,0.0,3.0,6.0,2.0,5.0,2.0,5.0,6.0,5.0,3.0,5.0,0.0
2384,2.0,4.0,0.0,1.0,5.0,1.0,6.0,1.0,5.0,2.0,2.0,6.0,6.0,3.0,1.0,0.0
2385,4.0,4.0,0.0,1.0,6.0,1.0,6.0,1.0,5.0,2.0,4.0,6.0,4.0,3.0,1.0,2.0
2386,4.0,4.0,0.0,1.0,6.0,1.0,4.0,1.0,2.0,3.0,2.0,6.0,4.0,3.0,1.0,3.0
2387,4.0,4.0,0.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,1.0,2.0
2388,4.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0
2389,4.0,4.0,4.0,1.0,5.0,1.0,4.0,1.0,0.0,4.0,4.0,4.0,5.0,3.0,1.0,2.0
2390,4.0,4.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,5.0,3.0,1.0,5.0,3.0,1.0,2.0
2391,4.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,5.0,4.0,1.0,4.0,3.0,1.0,3.0
2392,4.0,3.0,0.0,1.0,2.0,5.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,3.0,1.0,4.0
2393,4.0,2.0,4.0,3.0,3.0,5.0,2.0,1.0,1.0,6.0,1.0,1.0,4.0,3.0,1.0,5.0
2394,4.0,2.0,0.0,5.0,3.0,3.0,2.0,1.0,0.0,6.0,3.0,1.0,3.0,3.0,1.0,4.0
2395,4.0,2.0,6.0,2.0,3.0,3.0,2.0,6.0,1.0,6.0,6.0,2.0,3.0,3.0,1.0,5.0
2396,4.0,2.0,6.0,0.0,4.0,3.0,2.0,6.0,3.0,6.0,5.0,3.0,2.0,0.0,1.0,6.0
2397,3.0,2.0,6.0,0.0,3.0,5.0,2.0,6.0,3.0,5.0,6.0,2.0,3.0,0.0,1.0,6.0
2398,3.0,2.0,6.0,0.0,4.0,5.0,2.0,6.0,4.0,5.0,6.0,3.0,2.0,0.0,1.0,6.0
2399,3.0,2.0,0.0,0.0,3.0,5.0,2.0,6.0,5.0,5.0,2.0,2.0,2.0,0.0,1.0,6.0
