,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
925,0.0,0.0,6.0,1.0,3.0,0.0,0.0,6.0,6.0,0.0,6.0,4.0,0.0,0.0,5.0,6.0
926,0.0,0.0,5.0,4.0,6.0,0.0,0.0,6.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,4.0
927,0.0,4.0,5.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,2.0
928,0.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,6.0,4.0
929,1.0,0.0,0.0,6.0,5.0,0.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,0.0,6.0,3.0
930,1.0,0.0,0.0,6.0,5.0,5.0,6.0,2.0,5.0,1.0,1.0,4.0,1.0,3.0,6.0,4.0
931,1.0,1.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,6.0,3.0
932,1.0,3.0,0.0,6.0,1.0,6.0,6.0,2.0,6.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0
933,1.0,5.0,0.0,6.0,4.0,3.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,3.0,5.0,0.0
934,2.0,4.0,0.0,5.0,2.0,1.0,6.0,1.0,6.0,2.0,4.0,3.0,6.0,3.0,1.0,0.0
935,4.0,4.0,4.0,4.0,1.0,1.0,6.0,1.0,6.0,2.0,6.0,3.0,5.0,3.0,1.0,0.0
936,4.0,4.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,3.0,0.0,2.0,5.0,3.0,1.0,0.0
937,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,1.0,5.0,3.0,1.0,1.0
938,4.0,4.0,0.0,5.0,0.0,1.0,4.0,1.0,4.0,4.0,5.0,1.0,6.0,3.0,1.0,1.0
939,4.0,4.0,5.0,4.0,0.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,5.0,3.0,1.0,2.0
940,4.0,1.0,0.0,3.0,1.0,1.0,4.0,0.0,4.0,5.0,5.0,0.0,5.0,3.0,1.0,2.0
941,4.0,1.0,5.0,2.0,2.0,0.0,3.0,0.0,2.0,5.0,6.0,1.0,5.0,3.0,1.0,2.0
942,4.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,3.0,5.0,4.0,1.0,4.0,3.0,1.0,4.0
943,4.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,0.0,4.0,3.0,1.0,5.0
944,4.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,6.0,5.0,1.0,3.0,0.0,1.0,5.0
945,4.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,6.0,3.0,1.0,3.0,0.0,1.0,5.0
946,4.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,6.0,4.0,2.0,2.0,0.0,1.0,5.0
947,3.0,0.0,6.0,0.0,2.0,5.0,2.0,6.0,5.0,6.0,6.0,0.0,4.0,0.0,1.0,5.0
948,3.0,0.0,6.0,0.0,3.0,5.0,2.0,6.0,5.0,6.0,6.0,2.0,2.0,0.0,1.0,6.0
949,3.0,0.0,0.0,0.0,2.0,5.0,2.0,6.0,6.0,5.0,3.0,1.0,2.0,3.0,1.0,6.0
