,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.18181818181818182,0.07010135135135134,0.0010059633733456447,0.10076336844444445,0.03126776375118425,0.0,0.0,0.015479908440338705,0.8466726850657725,2.7351332117292655e-05,0.8086926387976948,0.2222846441947596,0.011813230248475193,0.20833333333333331,0.3076923076923077,0.7454111825323947
1,0.4,0.13851351351351354,0.0030023853493382578,0.2031418111111111,0.12743264182884279,0.0,0.08999999999999994,0.006355954504545035,0.7620357234975497,2.6675973523477874e-05,0.8063927190486613,0.24822097378277533,0.03790877061017105,0.0,0.6153846153846154,0.6684445464748496
2,0.5181818181818182,0.7466216216216216,0.0,0.6078238888888888,0.14776060985070733,0.0,0.1999999999999999,0.00024493019676641233,0.6176184872323962,2.574304922201034e-05,0.7745640913401912,0.24269662921348636,0.07720510646149042,0.0,1.0,0.5821370268339966
3,0.6363636363636364,0.21283783783783786,0.009989977685441673,0.34065053333333334,0.08908120593874705,0.0,0.425,2.3026545842436378e-05,0.7520763476915141,0.014721897023464058,0.8101061501422631,0.23277153558052682,0.10987762516897945,0.0,1.0,0.6567952249770432
4,0.6363636363636364,0.2905405405405405,0.0,0.318632,0.075172605011507,0.0,0.6,2.137444633700216e-05,0.7435323703894765,0.0482455158499848,0.805810899540381,0.21905430711610818,0.13379798395537876,0.0,1.0,0.64509233751658
5,0.7272727272727273,0.3513513513513513,0.0,0.4711884444444444,0.08499160566610704,0.0,1.0,1.962867544641572e-05,0.8099561516636576,0.08997028991515352,0.8025333771065879,0.22120786516854257,0.14335737779370492,0.6666666666666666,1.0,0.6444036322824201
6,0.7272727272727273,0.4121621621621621,0.0,0.517773,0.07265233817682255,0.75,1.0,1.8517132922582323e-05,0.8423442739231366,0.13408714036978692,0.8059768731305172,0.23005617977528398,0.1652840806275923,0.6666666666666666,1.0,0.658425160697888
7,0.7272727272727273,0.4864864864864865,0.0,0.7102755555555555,0.021965018131001206,1.0,1.0,1.853853918726055e-05,0.8868390508124839,0.17388925738606525,0.8076056029765812,0.21418539325843158,0.18784022083529955,0.6666666666666666,0.8846153846153847,0.6481353943475157
8,0.7272727272727273,0.5405405405405406,0.0,0.47662522222222226,0.012232634148842276,1.0,1.0,1.635483993154477e-05,0.9141040108331187,0.2127709145178675,0.8096647698256365,0.21582397003745762,0.2115725644783014,0.6666666666666666,0.7307692307692308,0.6232170186715641
9,0.7272727272727273,0.6824324324324325,0.0,0.4154385555555555,0.08686914912460994,0.5000000000000001,1.0,1.694521473479288e-05,0.8987893345370133,0.25454723212558383,0.8062194499161013,0.24466292134831763,0.2355291496208828,0.6666666666666666,0.5769230769230769,0.5752193653708806
10,0.7272727272727273,0.5945945945945946,0.0,0.29275533333333337,0.13355017557001173,0.2,1.0,1.1060574016578758e-05,0.875833440804746,0.30234571483846,0.8081691836288029,0.252481273408243,0.258572802202676,0.6666666666666666,0.07692307692307693,0.5600168350168351
11,0.931818181818182,0.5945945945945946,0.0,0.26310288888888894,0.10112845674189712,0.2,1.0,1.1286304921108582e-05,0.8555809904565386,0.35056103695105434,0.8065076238418326,0.23511235955056478,0.2346836314349682,0.6666666666666666,0.07692307692307693,0.5834532190592798
12,1.0,0.5945945945945946,0.0,0.26009099999999996,0.07151995476799697,0.2,0.9,1.1213844606731743e-05,0.7966646247098272,0.40006149296631016,0.8062997008827606,0.22373595505618363,0.22844176994667165,0.6666666666666666,0.07692307692307693,0.5884425058667484
13,1.0,0.5945945945945946,0.0,0.38365666666666665,0.04190855279390352,0.2,0.7999999999999998,9.215334481925725e-06,0.7636429584730462,0.44780421745018384,0.8065605165244036,0.2208333333333366,0.22989863006894007,0.6666666666666666,0.07692307692307693,0.6016095296398326
14,1.0,0.5920608108108109,0.0,0.28923788888888885,0.0013520247568016505,0.2,0.7999999999999998,7.012955169708067e-06,0.7611764895537787,0.4882437885194705,0.8065495732107681,0.20941011235955234,0.239732258488002,0.6683333333333332,0.07692307692307693,0.6039281705948373
15,1.0,0.49324324324324326,0.0,0.23920411111111112,0.005405646027043068,0.2,0.7999999999999998,4.803243073207019e-06,0.7634398375032243,0.5240499682171186,0.8074232144159919,0.20819288389513427,0.24658652635015024,0.7333333333333333,0.07692307692307693,0.6056932966023876
16,1.0,0.49324324324324326,0.0,0.19561213333333333,0.009877586825172455,0.2,0.7999999999999998,4.4373911411122615e-06,0.7587954604075315,0.5560781306138242,0.8074487488144744,0.20889513108614563,0.23783862417905252,0.7333333333333333,0.07692307692307693,0.6199188858279768
17,1.0,0.44003378378378377,0.0,0.2260848888888889,0.018824784754985648,0.2,0.7999999999999998,3.170051350494661e-06,0.7656000128965695,0.5847027609650941,0.8068468665645291,0.21165730337078809,0.23282689762594955,0.6983333333333333,0.07692307692307693,0.6296780940720336
18,1.0,0.3918918918918919,0.009989862265312403,0.22432654444444444,0.025886665059111004,0.15,0.7499999999999998,1.3519321868316153e-06,0.7637429068867683,0.6038471105215157,0.8108922448384039,0.21399812734082685,0.23008348738109347,0.6666666666666666,0.07692307692307693,0.6358509335782063
19,1.0,0.38935810810810806,0.002999038165589412,0.21469803777777777,0.017811263020750867,0.0,0.6,0.007884974600815137,0.7161577895279856,0.6242710665229528,0.8028945064565551,0.20814606741573324,0.21067985622997526,0.6683333333333332,0.07692307692307693,0.6520610141822264
20,1.0,0.2905405405405405,0.0,0.0860006111111111,0.03265774851051657,0.8,0.6,0.03488372224573859,0.8274648568480785,0.5991909183870878,0.8068468665645291,0.21666666666667003,0.20860491273386575,0.7333333333333333,0.07692307692307693,0.6889373533312928
21,1.0,0.2905405405405405,0.13584381732840872,0.03377884333333333,0.02623244424882961,0.425,0.6,0.06095043654819081,0.8056438612329121,0.5655211010695631,0.8445940030641278,0.2094101123595542,0.19459017382264338,0.7333333333333333,0.07692307692307693,0.685710641771248
