,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1900,0.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,2.0,4.0,0.0,0.0,5.0,6.0
1901,0.0,0.0,4.0,3.0,6.0,0.0,0.0,6.0,3.0,0.0,1.0,6.0,0.0,0.0,5.0,5.0
1902,0.0,6.0,0.0,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0
1903,0.0,0.0,6.0,4.0,6.0,0.0,1.0,2.0,2.0,0.0,6.0,6.0,0.0,0.0,6.0,4.0
1904,0.0,0.0,0.0,4.0,6.0,0.0,3.0,2.0,2.0,0.0,3.0,6.0,1.0,0.0,6.0,2.0
1905,1.0,0.0,0.0,3.0,6.0,0.0,6.0,2.0,3.0,1.0,3.0,6.0,1.0,0.0,6.0,2.0
1906,1.0,0.0,0.0,4.0,6.0,6.0,6.0,2.0,4.0,1.0,1.0,6.0,2.0,0.0,6.0,3.0
1907,1.0,1.0,0.0,4.0,3.0,6.0,6.0,2.0,5.0,1.0,3.0,2.0,3.0,0.0,5.0,1.0
1908,1.0,3.0,0.0,5.0,1.0,6.0,6.0,2.0,6.0,1.0,4.0,2.0,5.0,0.0,5.0,1.0
1909,1.0,6.0,0.0,4.0,5.0,3.0,6.0,2.0,6.0,2.0,3.0,5.0,6.0,0.0,5.0,0.0
1910,1.0,4.0,0.0,2.0,2.0,1.0,6.0,1.0,5.0,2.0,4.0,2.0,6.0,0.0,0.0,0.0
1911,4.0,4.0,0.0,2.0,1.0,1.0,6.0,1.0,5.0,2.0,4.0,3.0,5.0,0.0,0.0,1.0
1912,4.0,4.0,0.0,1.0,1.0,1.0,5.0,1.0,4.0,3.0,4.0,3.0,4.0,0.0,0.0,1.0
1913,4.0,4.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0
1914,4.0,4.0,0.0,2.0,0.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,5.0,0.0,0.0,0.0
1915,4.0,4.0,4.0,2.0,0.0,1.0,4.0,1.0,2.0,4.0,5.0,1.0,6.0,0.0,0.0,0.0
1916,4.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0
1917,4.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,2.0,5.0,3.0,0.0,5.0,0.0,0.0,2.0
1918,4.0,4.0,5.0,1.0,2.0,0.0,3.0,0.0,1.0,5.0,6.0,1.0,4.0,0.0,0.0,3.0
1919,4.0,3.0,0.0,1.0,2.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,4.0,0.0,0.0,4.0
1920,4.0,2.0,0.0,1.0,4.0,6.0,2.0,1.0,3.0,5.0,4.0,3.0,4.0,0.0,0.0,5.0
1921,4.0,2.0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,6.0,2.0,3.0,3.0,0.0,0.0,5.0
1922,4.0,2.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,6.0,3.0,1.0,3.0,0.0,0.0,5.0
1923,4.0,2.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,6.0,2.0,3.0,2.0,0.0,0.0,5.0
1924,3.0,2.0,0.0,1.0,3.0,4.0,2.0,2.0,1.0,6.0,5.0,2.0,3.0,0.0,0.0,4.0
