,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,6.0,5.0,0.0,6.0,6.0,0.0,0.0,5.0,6.0
1,0.0,0.0,0.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,5.0
2,0.0,5.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,3.0
3,0.0,0.0,4.0,1.0,5.0,0.0,1.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,6.0,5.0
4,1.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,4.0,0.0,2.0,5.0,1.0,0.0,6.0,5.0
5,1.0,0.0,0.0,2.0,5.0,4.0,6.0,2.0,5.0,1.0,2.0,5.0,1.0,3.0,6.0,5.0
6,1.0,1.0,0.0,3.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,6.0,5.0
7,1.0,2.0,0.0,5.0,0.0,6.0,6.0,2.0,6.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0
8,1.0,5.0,0.0,5.0,5.0,4.0,6.0,2.0,6.0,1.0,5.0,6.0,4.0,3.0,5.0,0.0
9,1.0,4.0,0.0,3.0,4.0,1.0,6.0,1.0,6.0,2.0,2.0,3.0,5.0,3.0,1.0,0.0
10,4.0,4.0,0.0,2.0,4.0,1.0,6.0,1.0,6.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0
11,4.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,4.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0
12,4.0,4.0,0.0,3.0,3.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0
13,4.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0,3.0,4.0,4.0,5.0,3.0,1.0,1.0
14,4.0,4.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0
15,4.0,4.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,3.0,1.0,1.0
16,4.0,4.0,4.0,4.0,3.0,1.0,3.0,1.0,0.0,5.0,1.0,4.0,5.0,3.0,1.0,1.0
17,4.0,4.0,0.0,6.0,4.0,1.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,3.0,1.0,2.0
18,4.0,2.0,5.0,3.0,2.0,6.0,2.0,1.0,2.0,5.0,6.0,0.0,5.0,3.0,1.0,5.0
19,4.0,2.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,5.0,0.0,1.0,4.0,3.0,1.0,3.0
20,4.0,2.0,0.0,5.0,1.0,3.0,2.0,1.0,0.0,6.0,2.0,0.0,4.0,3.0,1.0,3.0
21,4.0,2.0,4.0,6.0,2.0,3.0,2.0,2.0,0.0,6.0,0.0,1.0,4.0,3.0,1.0,4.0
22,3.0,2.0,0.0,6.0,2.0,4.0,2.0,2.0,1.0,6.0,1.0,0.0,5.0,0.0,1.0,2.0
23,3.0,2.0,4.0,6.0,3.0,5.0,2.0,2.0,1.0,6.0,4.0,2.0,5.0,0.0,1.0,2.0
24,3.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,1.0,6.0,1.0,3.0,5.0,0.0,1.0,2.0
