,Aeration rate(Fg:L/h),Sugar feed rate(Fs:L/h),Acid flow rate(Fa:L/h),Base flow rate(Fb:L/h),Heating/cooling water flow rate(Fc:L/h),Water for injection/dilution(Fw:L/h),Air head pressure(pressure:bar),Substrate concentration(S:g/L),Dissolved oxygen concentration(DO2:mg/L),Penicillin concentration(P:g/L),pH(pH:pH),Temperature(T:K),carbon dioxide percent in off-gas(CO2outgas:%),PAA flow(Fpaa:PAA flow (L/h)),Oil flow(Foil:L/hr),Oxygen in percent in off-gas(O2:O2  (%))
1625,0.0,0.0,6.0,2.0,4.0,0.0,0.0,6.0,5.0,0.0,6.0,5.0,0.0,0.0,5.0,6.0
1626,0.0,0.0,4.0,4.0,6.0,0.0,0.0,5.0,3.0,0.0,2.0,6.0,0.0,0.0,5.0,5.0
1627,0.0,4.0,6.0,6.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0
1628,0.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,3.0,0.0,1.0,5.0,0.0,0.0,6.0,4.0
1629,1.0,0.0,0.0,1.0,5.0,0.0,5.0,2.0,3.0,1.0,2.0,5.0,1.0,0.0,6.0,2.0
1630,1.0,0.0,0.0,3.0,5.0,5.0,6.0,2.0,3.0,1.0,3.0,5.0,2.0,0.0,6.0,2.0
1631,1.0,1.0,0.0,3.0,4.0,6.0,6.0,2.0,5.0,1.0,2.0,3.0,3.0,0.0,6.0,1.0
1632,1.0,3.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,1.0,2.0,4.0,5.0,0.0,5.0,1.0
1633,1.0,5.0,0.0,4.0,6.0,3.0,6.0,2.0,6.0,1.0,5.0,6.0,6.0,0.0,5.0,0.0
1634,2.0,4.0,0.0,2.0,6.0,1.0,6.0,3.0,5.0,2.0,2.0,6.0,6.0,0.0,1.0,0.0
1635,4.0,4.0,0.0,2.0,6.0,1.0,6.0,1.0,5.0,2.0,5.0,6.0,5.0,0.0,1.0,0.0
1636,4.0,4.0,0.0,4.0,5.0,1.0,4.0,1.0,2.0,3.0,1.0,6.0,5.0,0.0,1.0,1.0
1637,4.0,4.0,0.0,3.0,5.0,1.0,4.0,1.0,1.0,3.0,5.0,5.0,6.0,0.0,1.0,0.0
1638,4.0,4.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,6.0,0.0,1.0,0.0
1639,4.0,4.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,4.0,3.0,0.0,6.0,0.0,1.0,1.0
1640,4.0,4.0,0.0,4.0,2.0,1.0,4.0,0.0,2.0,4.0,3.0,1.0,6.0,0.0,1.0,2.0
1641,4.0,4.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,6.0,0.0,1.0,2.0
1642,4.0,3.0,4.0,6.0,2.0,5.0,2.0,1.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,4.0
1643,4.0,2.0,5.0,6.0,3.0,5.0,2.0,1.0,2.0,5.0,4.0,2.0,5.0,0.0,1.0,5.0
1644,4.0,2.0,0.0,6.0,4.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,4.0,0.0,1.0,4.0
1645,4.0,2.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,0.0,1.0,5.0
1646,4.0,2.0,0.0,5.0,4.0,3.0,2.0,2.0,1.0,6.0,5.0,4.0,4.0,0.0,1.0,5.0
1647,3.0,2.0,0.0,4.0,3.0,5.0,2.0,1.0,2.0,6.0,5.0,1.0,5.0,0.0,1.0,3.0
1648,3.0,2.0,0.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,1.0,1.0,4.0,0.0,1.0,4.0
1649,3.0,2.0,0.0,5.0,2.0,5.0,2.0,2.0,2.0,6.0,0.0,0.0,4.0,0.0,1.0,4.0
